base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
9,EMA_N150_th5_bL3_sL-1,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.18523902643464463,0.6845942801394977,0.5955705375100643,0.31102785441516967,0.9597873158514937,0.32679363956202584,31,13,0.8584604232883174,-0.059265274333125895,0.027060948205971047,0.4566071533536381
9,EMA_N150_th5_bL3_sL-1,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.18313019153238463,0.6945585308724243,0.566491899777689,0.32327062682494007,0.9768910120778641,0.31324455429510323,29,12,0.8211818071060344,-0.06137410923538589,0.05613958593834634,0.9147112135352747
10,EMA_N200_th2_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.1614201306362435,0.6561849161102887,0.5445966494360275,0.2964030917256041,0.9072887839577959,0.2949388091913051,109,39,0.8225118642453908,-0.05165151068470508,0.08834133868280314,1.7103340737130184
10,EMA_N200_th2_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.1972742421187228,0.7735294318823552,0.4980292807904083,0.3961097263310189,1.082101091518585,0.28615317281238295,93,33,0.7937557129828037,-0.01579739920222578,0.1349087073284223,8.539931516664735
10,EMA_N200_th2_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.18980428864183518,0.7204933803814548,0.6178473806868131,0.3072025464133949,1.0035399031119658,0.3073201468635165,78,14,0.8337913654013108,-0.023267352679113396,0.015090607432017511,0.6485743195685526
10,EMA_N200_th2_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.1795949660558973,0.7108885546320486,0.6178473806868131,0.29067852623451357,0.9908992851050001,0.2934367107284581,78,11,0.8022355860923778,-0.03347667526505127,0.015090607432017511,0.45077975374011203
11,EMA_N100_th5_bL3_sL-1,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.15074320198348423,0.604831299069187,0.5553522073924503,0.27143711680065163,0.8529836069872814,0.3141549888814752,71,39,0.8230820331375428,-0.0800396189277468,0.1308241339715357,1.6344922142824416
11,EMA_N100_th5_bL3_sL-1,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.13024545939357024,0.5597536639066437,0.46918989802721245,0.27759646987543657,0.7900688312372975,0.2989520155479037,73,39,0.7753305438254824,-0.1005373615176608,0.21698644333677353,2.158266738466742
11,EMA_N100_th5_bL3_sL-1,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.12583386708292776,0.5313253868129161,0.6125320727779583,0.20543229109986916,0.7421750003696419,0.3200915314001715,43,17,0.8356784619863795,-0.10494895382830327,0.07364426858602768,0.7017151281613524
11,EMA_N100_th5_bL3_sL-1,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.1410748422742205,0.5813488180297052,0.6016696552110178,0.23447225741298636,0.8157752617742069,0.3104091925675572,41,14,0.8108211415313813,-0.08970797863701052,0.08450668615296819,0.9420197337731958
12,SMA_N200_th0_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.15284337172287366,0.6370303154577899,0.7272806738494867,0.21015733982573162,0.8811416974841096,0.2897642172329083,214,38,0.8284213112607035,-0.06807262162560757,-0.024387347150874095,-0.3582548544259394
12,SMA_N200_th0_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.19085160401136414,0.7646078231050443,0.5706197882347842,0.3344636970998933,1.070608378677727,0.28023801156393807,198,32,0.7967237277101512,-0.03006438933711708,0.1322735384638284,4.399674877165235
12,SMA_N200_th0_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.19221258057182955,0.7317603438059225,0.7000449918330531,0.2745717529790834,1.02270428317235,0.30385847850545467,214,12,0.8628735673017586,-0.02870341277665167,0.0028483348655594654,0.09923331722687685
12,SMA_N200_th0_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.18862318185112303,0.7464982670111808,0.5211158572578828,0.36196016533379016,1.0451236690024808,0.28716776182611436,206,11,0.8066930478341053,-0.03229281149735819,0.1817774694407298,5.629038198039854
13,SMA_N100_th5_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.17432124210957345,0.6895098422195389,0.7413137388566536,0.2351517757898746,0.9565676090437372,0.29807902072128173,77,36,0.8373724212468152,-0.05152467906246705,-0.00501627404429783,-0.09735672566181816
13,SMA_N100_th5_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.18234810728837103,0.7294761952161465,0.5270306351390781,0.3459914758849857,1.0184271916786842,0.28631831511233985,79,32,0.7923323921620256,-0.04349781388366947,0.2092668296732777,4.810973494735639
