date,Candidate,Baseline,SPY
1993-07-31,-0.016547100068935783,-0.016547100068935783,-0.004776983280192715
1993-08-31,0.11788812262306636,0.1178881226230657,0.03841436768872453
1993-09-30,-0.023679916635571674,-0.023679916635571896,-0.007181627830922577
1993-10-31,0.05856467702097223,0.05856467702097223,0.019807045206378326
1993-11-30,-0.03385559009822381,-0.03385559009822359,-0.010595754706757887
1993-12-31,0.0336140881600977,0.0336140881600977,0.011679773937123938
1994-01-31,0.10630510808863347,0.10630510808863325,0.03495748616776928
1994-02-28,-0.08863990276474065,-0.08863990276474021,-0.029093790186599078
1994-03-31,-0.12401269324824116,-0.1240126932482406,-0.0418149104420501
1994-04-30,0.02986047226618993,0.02986047226618993,0.011284428460800466
1994-05-31,0.04576211070380931,0.04576211070380909,0.016020251813423814
1994-06-30,-0.07122379363197495,-0.07122379363197473,-0.022798950282445163
1994-07-31,0.09851115707929492,0.09851115707929492,0.032403263084960665
1994-08-31,0.11612230530648149,0.11612230530648104,0.03821054517410838
1994-09-30,-0.07675400327447646,-0.07675400327447635,-0.025132478867248786
1994-10-31,0.08297744546618047,0.08297744546618091,0.02850710473647955
1994-11-30,-0.11878582705659912,-0.11878582705659924,-0.039739304408389464
1994-12-31,0.018863627121335824,0.018863627121335824,0.007318129294885178
1995-01-31,0.10251932585674162,0.10251932585674184,0.033687592675543554
1995-02-28,0.1252612929673187,0.1252612929673187,0.0408843174247997
1995-03-31,0.08310349375223547,0.08310349375223636,0.027934223929833912
1995-04-30,0.08986760352586831,0.08986760352586809,0.029696558762205116
1995-05-31,0.11889437974298889,0.11889437974298889,0.039759160773182645
1995-06-30,0.05880653263796809,0.05880653263796787,0.020299597418170334
1995-07-31,0.09624837483071347,0.09624837483071347,0.032242569557079825
1995-08-31,0.012110218125566119,0.012110218125565675,0.004538597303703318
1995-09-30,0.13050289904176116,0.13050289904176093,0.04246001871812455
1995-10-31,-0.011080379742710367,-0.01108037974271081,-0.002855141103308534
1995-11-30,0.13667859558004936,0.13667859558004958,0.04456126015803474
1995-12-31,0.04370248058259074,0.04370248058259074,0.015643042393301387
1996-01-31,0.10556018653288968,0.10556018653289012,0.035663574909605256
1996-02-29,0.014245596932610072,0.004963668927859155,0.0032666166352148807
1996-03-31,0.02674403468786668,0.04448458031949554,0.017308260265417097
1996-04-30,0.016466506137233328,0.028850726243784708,0.0109488530011006
1996-05-31,0.035165951149855657,0.06497891973802794,0.022784743980572397
1996-06-30,0.0133927459933747,0.02449950516011512,0.008850292750543387
1996-07-31,-0.0720250358154032,-0.13767434070149465,-0.044856731520936055
1996-08-31,0.0282772679808736,0.05399913135444878,0.019343260596877743
1996-09-30,0.09517234127905283,0.17336903453861585,0.05593187218865703
1996-10-31,0.05315921805612622,0.09655031704686934,0.03241955189325041
1996-11-30,0.12053586024744134,0.23160698862091333,0.07308482485488854
1996-12-31,-0.038763087468721036,-0.07494977244017198,-0.023214806459159187
1997-01-31,0.09712159272113086,0.1904232378266968,0.061873428830373056
1997-02-28,0.014505596001921361,0.022558992496041208,0.009637373754342926
1997-03-31,-0.0686804976476485,-0.134083795335193,-0.044063977330842885
1997-04-30,0.09691507800456955,0.18437642820367395,0.06269045572123932
1997-05-31,0.09980891306757766,0.1929266014977784,0.06329057681666872
1997-06-30,0.06775947630715207,0.11987882273927974,0.04119821804197099
1997-07-31,0.12349232065639248,0.2470989411086113,0.07935281909585701
1997-08-31,-0.08009949683440276,-0.1571943093328214,-0.05172851141842594
1997-09-30,0.07250760562713343,0.1408890443749813,0.04817036901656513
1997-10-31,-0.04244825593700974,-0.1059608644444634,-0.024418957988137868
1997-11-30,0.05873868731276666,0.11187380723402107,0.038770358236062785
1997-12-31,0.02840944133976797,0.0496308130103722,0.019180884403837473
1998-01-31,0.018363046676663553,0.0288552043453445,0.012954173806346558
1998-02-28,0.10926464015782211,0.21820423414225587,0.06937024239487699
1998-03-31,0.07649855406834516,0.14927518707013787,0.04884826343024384
1998-04-30,0.018622920568634793,0.032693454977398506,0.012870708277994414
1998-05-31,-0.03231727528261963,-0.06552343249338966,-0.020695543532419203
1998-06-30,0.06408260648519337,0.12139218347096459,0.042676534442931624
1998-07-31,-0.02228856049961403,-0.047249040227627104,-0.01343254535789351
1998-08-31,-0.21357228673031392,-0.391073651899692,-0.14111126968395782
1998-09-30,0.0,0.0,0.06370148362939543
1998-10-31,0.0,0.0,0.081170008320685
1998-11-30,0.06204659275730018,0.10860427818574991,0.0557607554357864
1998-12-31,0.10458948060224182,0.19380305019433663,0.06549342710786377
1999-01-31,0.05349925522406496,0.09584301249687321,0.03529869432005106
1999-02-28,-0.050789060146620546,-0.10168417637278238,-0.03199901486959966
1999-03-31,0.06241523693595519,0.11615536915702673,0.041599974510052595
1999-04-30,0.05769513206915988,0.10775379942022423,0.03805622673869591
1999-05-31,-0.03625588436447147,-0.07534556930381331,-0.022792737041694267
1999-06-30,0.08558014242553336,0.16828270074184326,0.05546175010588272
1999-07-31,-0.04923426828241495,-0.09477140861214284,-0.030945448586990554
1999-08-31,-0.009114144273983715,-0.02375179137159278,-0.005096802839573589
1999-09-30,-0.037149854724554565,-0.07468939882144143,-0.022292617880691257
1999-10-31,0.10363186265958846,0.18736172344989388,0.06416121270082242
1999-11-30,0.025955132001634462,0.04698503847002433,0.016731195777744956
1999-12-31,0.09316876449743194,0.17575600966995197,0.05717684736412054
2000-01-31,-0.08201713383310671,-0.16486549179663812,-0.049715798697319236
2000-02-29,-0.026180644161054256,-0.055206369353117735,-0.015152224580679996
2000-03-31,0.1590649914183353,0.2959439042167409,0.09698922629534046
2000-04-30,-0.06551797526953029,-0.12571358654874276,-0.03505192765810505
2000-05-31,-0.02897530147152949,-0.06225633161211108,-0.015641000458717302
2000-06-30,0.030086084272407998,0.0529933987596074,0.01978812136800978
2000-07-31,-0.0278039814201404,-0.05386306328306456,-0.01562813503771343
2000-08-31,0.11444956185080812,0.20465214160608736,0.06543227920255834
2000-09-30,-0.0952278752040947,-0.16155651925650405,-0.05473580447472037
2000-10-31,-0.08717127174712891,-0.14523702727454613,-0.004596050146861597
2000-11-30,0.0,0.0,-0.07458001036964157
2000-12-31,0.0,0.0,-0.005078656187159192
2001-01-31,0.0,0.0,0.04454139698102377
2001-02-28,0.0,0.0,-0.0953227841908274
2001-03-31,0.0,0.0,-0.05591118429813979
2001-04-30,0.0,0.0,0.08552112370614795
2001-05-31,0.0,0.0,-0.005523506541889711
2001-06-30,0.0,0.0,-0.02375339608957283
2001-07-31,0.0,0.0,-0.010117693696570784
2001-08-31,0.0,0.0,-0.05925114894868855
2001-09-30,0.0,0.0,-0.08154109331796544
2001-10-31,0.0,0.0,0.013109283675318828
2001-11-30,0.0,0.0,0.07806183632811736
2001-12-31,0.0,0.0,0.005691798392994496
2002-01-31,0.0,0.0,-0.009720764642997981
2002-02-28,0.0,0.0,-0.017865897925632646
2002-03-31,0.0,0.0,0.03332008155891808
2002-04-30,0.0,0.0,-0.05807780253229089
2002-05-31,0.0,0.0,-0.005851614612179978
2002-06-30,0.0,0.0,-0.07368300910343195
2002-07-31,0.0,0.0,-0.07874337689498301
2002-08-31,0.0,0.0,0.006884269243466301
2002-09-30,0.0,0.0,-0.10478518211876142
2002-10-31,0.0,0.0,0.08237704181566619
2002-11-30,0.0,0.0,0.061760433970444284
2002-12-31,0.0,0.0,-0.056561871331861746
2003-01-31,0.0,0.0,-0.02451797247505283
2003-02-28,0.0,0.0,-0.013408537910462814
2003-03-31,0.0,0.0,0.002138893066663483
2003-04-30,0.0,0.0,0.08469686356405459
2003-05-31,0.09153601261839106,0.0923485133851738,0.0549190449433794
2003-06-30,0.026123646319469396,0.025907783745325208,0.0107417303394024
2003-07-31,0.04738010395018866,0.048004170028489446,0.018111107667737603
2003-08-31,0.057959286791980924,0.05891956791584363,0.02070621717461707
2003-09-30,-0.03676630753022314,-0.03741966418303988,-0.01080835015279824
2003-10-31,0.16179320204827907,0.1645465770253698,0.053617546960127216
2003-11-30,0.029441869981456037,0.02998366585307366,0.010993108647409544
2003-12-31,0.15174249724961353,0.1551283441351572,0.050409191910915974
2004-01-31,0.05607149935195932,0.057154534389895595,0.019846464018133725
2004-02-29,0.038208603226729254,0.039109038649119965,0.013642753575720201
2004-03-31,-0.043744926488729186,-0.0454498949266372,-0.013112447184720377
2004-04-30,-0.058199431672466995,-0.05984944752816168,-0.01884392386021494
2004-05-31,0.04701781958355711,0.04812557606335255,0.017199436968993398
2004-06-30,0.05207494088368225,0.05320660353161788,0.01857248603112338
2004-07-31,-0.09532921279352502,-0.09714884400028423,-0.03214232415717855
2004-08-31,0.0030909234380092077,0.002803000854554538,0.002518674953163158
2004-09-30,0.027195202253778028,0.027693492646967632,0.010096826048109353
2004-10-31,0.03386492541570951,0.03435766427733311,0.012964384949117447
2004-11-30,0.13395040028134986,0.1362765072032266,0.04459213681325025
2004-12-31,0.08946723491763753,0.09093064569911835,0.03023752688718151
2005-01-31,-0.06695858973093882,-0.0684510975080983,-0.022347384749750177
2005-02-28,0.05943847793702961,0.060763487398036276,0.02097646684844645
2005-03-31,-0.055892368266885706,-0.05703838268221495,-0.018199628158588443
2005-04-30,-0.059642918776044995,-0.06102113637623774,-0.018657770770391324
2005-05-31,0.09521032538137364,0.09667870138906154,0.0323058283700266
2005-06-30,0.002319118193285119,0.002280361474222836,0.0015796214075607384
2005-07-31,0.11500063070491584,0.11670469112144177,0.03833909124296353
2005-08-31,-0.03042271134847252,-0.030935378178336248,-0.009288887564950166
2005-09-30,0.021491762971005413,0.021793573372286268,0.008071987588136986
2005-10-31,-0.07382008719878563,-0.07509356155559355,-0.023573895964612124
2005-11-30,0.13371970523728005,0.13545814109862042,0.044034498345981055
2005-12-31,-0.0073199583390324285,-0.007586476870619752,-0.0018204933362655495
2006-01-31,0.06914279537606638,0.07003442425031614,0.024090847186009512
2006-02-28,0.014398355486837211,0.01458086238328371,0.005797076290420922
2006-03-31,0.04716271014853857,0.047927111183444504,0.016591876975538433
2006-04-30,0.035627505123618564,0.03616708185312767,0.012703986967471215
2006-05-31,-0.0916900928856933,-0.09318769174739672,-0.03004076759596319
2006-06-30,0.001915874464347489,0.0017513802022992575,0.002727082302802719
2006-07-31,0.0093028582099004,0.00908935590847837,0.004553569880383579
2006-08-31,0.06428771120432031,0.06491633461896607,0.021910569105691113
2006-09-30,0.0802969687727495,0.08112196175753472,0.027070593030389167
2006-10-31,0.09467795822297576,0.095780996546182,0.03160165088712019
2006-11-30,0.05747892387922726,0.0582308307037136,0.0199656331584932
2006-12-31,0.03838812316360074,0.038997315647087305,0.013444167297876453
2007-01-31,0.04286065275672013,0.04369515468710827,0.015116350378392429
2007-02-28,-0.06255973848412388,-0.06395748108228538,-0.019547483813664335
2007-03-31,0.029212891499650118,0.029685721081537775,0.01168552545895718
2007-04-30,0.13361969509746863,0.13643610757781532,0.04437387808460458
2007-05-31,0.10091214207079013,0.10266805383032174,0.03400525670454613
2007-06-30,-0.04756177041403242,-0.04879373324490255,-0.014569655589852126
2007-07-31,-0.09599006243619079,-0.09819166238517485,-0.031233732830044714
2007-08-31,0.024264102720053415,0.024352668257050514,0.012920064518562313
2007-09-30,0.11300248551709968,0.11479975038458834,0.03877310178825599
2007-10-31,0.03473963782247824,0.035204199137559566,0.01365395085259502
2007-11-30,-0.12463053227504095,-0.12727073865661065,-0.038656689598098204
2007-12-31,-0.04000675978831225,-0.04131561477721746,-0.01125797447003496
2008-01-31,-0.14437818167661076,-0.1463836997979162,-0.060386796425526246
2008-02-29,0.0,0.0,-0.02576936576383393
2008-03-31,0.0,0.0,-0.008957107230738948
2008-04-30,0.0,0.0,0.04774856654313964
2008-05-31,0.0,0.0,0.015196412863055064
2008-06-30,0.0,0.0,-0.08342657822159472
2008-07-31,0.0,0.0,-0.008904050022065513
2008-08-31,0.0,0.0,0.015533669391637694
2008-09-30,0.0,0.0,-0.0943015775833056
2008-10-31,0.0,0.0,-0.16511394707068439
2008-11-30,0.0,0.0,-0.06954001057944492
2008-12-31,0.0,0.0,0.009918674264656202
2009-01-31,0.0,0.0,-0.08204523288357102
2009-02-28,0.0,0.0,-0.10738496601514724
2009-03-31,0.0,0.0,0.08357332405272544
2009-04-30,0.0,0.0,0.09943228230050583
2009-05-31,0.0,0.0,0.058532676782714566
2009-06-30,-0.08065574345524396,-0.08079638713363513,-0.0005909673806968607
2009-07-31,0.22672472729152915,0.22734138537587412,0.07469404266216828
2009-08-31,0.10668352074071907,0.10699391523346069,0.03702117440452479
2009-09-30,0.10309036230556123,0.1033396720149391,0.035538599776738566
2009-10-31,-0.06736644187661534,-0.06793150214958121,-0.0191442958405178
2009-11-30,0.1879100184504383,0.18901854595570078,0.061686189975793226
2009-12-31,0.05435008725281687,0.054765477375119165,0.019156079112018443
2010-01-31,-0.11000789813662759,-0.11120388433400585,-0.03627369432844896
2010-02-28,0.08769659670212215,0.08847074958303347,0.031268153313756875
2010-03-31,0.18896990871657038,0.19107069593808212,0.06099649733234713
2010-04-30,0.04071311524873589,0.04072515668618726,0.015549937750498843
2010-05-31,-0.2705406776378476,-0.23901159652484527,-0.07938524703409588
2010-06-30,0.0,-0.11075970498168852,-0.05166501659327016
2010-07-31,0.0,0.0,0.06838454638633484
2010-08-31,0.0,0.0,-0.04490155871205148
2010-09-30,0.0,0.0,0.08963924367818366
2010-10-31,0.06065766797003769,0.06117650658926488,0.03828372562907689
2010-11-30,-0.005681707905949462,-0.005809455767704752,7.87318705808282e-05
2010-12-31,0.2073169892613822,0.2107146891717071,0.06693198423237234
2011-01-31,0.06731915461755134,0.06833603914468145,0.02337691501407546
2011-02-28,0.10160368943432063,0.10386099674999993,0.0348109318680796
2011-03-31,-0.007647216557286285,-0.007301371999295259,0.00019320861927307753
2011-04-30,0.08429837580420352,0.08681158475264406,0.029038515193357872
2011-05-31,-0.03527575710272879,-0.03648861219269939,-0.011136624975919718
2011-06-30,-0.05451993520563014,-0.05697095492984616,-0.01680601091870282
2011-07-31,-0.062473934915141305,-0.0645995734244853,-0.019930940886240367
2011-08-31,-0.20052618792288213,-0.20506876885521785,-0.05489390599946686
2011-09-30,0.0,0.0,-0.06937567549116708
2011-10-31,0.0,0.0,0.10923399359853159
2011-11-30,0.0,0.0,-0.003985282709301208
2011-12-31,0.0,0.0,0.01051961512256705
2012-01-31,0.0482157752200465,0.048764270848608904,0.04645279950830594
2012-02-29,0.1314894227031851,0.13329374859527698,0.04348344480775079
2012-03-31,0.09358222763769497,0.09530108490066547,0.03224184885494541
2012-04-30,-0.024275137208146447,-0.02501532863844058,-0.0066011415801016105
2012-05-31,-0.1689867768868657,-0.17399943235811655,-0.05997796811128897
2012-06-30,0.11182539029138105,0.1142797380517111,0.04061052518984121
2012-07-31,0.03010803502538484,0.030530103330594915,0.011909230411861094
2012-08-31,0.07318020645881096,0.07413333518210319,0.025140953986740433
2012-09-30,0.07321374552911508,0.07433285843025961,0.02542927180975485
2012-10-31,-0.0548951505470906,-0.056803350005715014,-0.018120882130742588
2012-11-30,0.011139651548254248,0.01084116012548475,0.0057389339257860605
2012-12-31,0.022731247029528,0.023618455194943877,0.009073896887761501
2013-01-31,0.15478890507347032,0.15789703006600786,0.051272867459153604
2013-02-28,0.03395255887990256,0.034197803791988335,0.0128309315441697
2013-03-31,0.11214397093813133,0.11603384662273863,0.03805315468884296
2013-04-30,0.050451771644064,0.05271932668061163,0.019296402169817872
2013-05-31,0.06624846223052505,0.06883014932410303,0.023694090006314505
2013-06-30,-0.04261361018479459,-0.04672093824529455,-0.013286327085767269
2013-07-31,0.14876161364591378,0.16070622100903775,0.05176341259897166
2013-08-31,-0.08457029312879827,-0.09045193959530506,-0.02991219102839493
2013-09-30,0.08820249914815936,0.09557044507194856,0.031758585921651594
2013-10-31,0.12993885076701117,0.13996006609537792,0.046396835367572775
2013-11-30,0.0819296272325527,0.08894521007530076,0.02971474074624103
2013-12-31,0.06709631919688097,0.07663277620450937,0.0259765851596645
2014-01-31,-0.09130426968678118,-0.10619916258106821,-0.03517215657097117
2014-02-28,0.11786308487072361,0.1380892066505981,0.04559007970814366
2014-03-31,0.01930365545276791,0.022104605233911112,0.008390064053688917
2014-04-30,0.014000393783740073,0.016239007921545312,0.007030772269815966
2014-05-31,0.0589976474819045,0.06892403715242379,0.023286952423505314
2014-06-30,0.052339869541788486,0.061731296120418166,0.020713639737868217
2014-07-31,-0.033956097611959946,-0.04297132792864944,-0.01335612719206547
2014-08-31,0.09421469428046181,0.12068034073344336,0.0395451705857619
2014-09-30,-0.03412132178718574,-0.04336569713623517,-0.01371343271925507
2014-10-31,0.046257536120444254,0.06248691783576765,0.023639081370706583
2014-11-30,0.06667137190202199,0.08361128990607969,0.02754506639991372
2014-12-31,-0.010111235670490437,-0.014043925331787,-0.0024778419741928737
2015-01-31,-0.06550058916023749,-0.09273545635497271,-0.029556344862550765
2015-02-28,0.12191756437013912,0.1749653231707755,0.05627958852581938
2015-03-31,-0.03546161027727279,-0.05185086652070248,-0.015663530626467526
2015-04-30,0.01890246991249267,0.027419715343097506,0.009913321292616128
2015-05-31,0.026345192884995372,0.03581499197596516,0.012932112451798705
2015-06-30,-0.04393306318089385,-0.06268624714109294,-0.020019358443328805
2015-07-31,0.0451834121092185,0.06354890578237948,0.022232023937083456
2015-08-31,-0.2138708586232474,-0.2797563168714676,-0.06127057997084395
2015-09-30,0.0,0.0,-0.024913077013292262
2015-10-31,0.0,0.0,0.08537549742588757
2015-11-30,0.0,0.0,0.0037303354693583035
2015-12-31,0.0,0.0,-0.017098056188231125
2016-01-31,0.0,0.0,-0.04971870643287124
2016-02-29,0.0,0.0,-0.0007510227375616685
2016-03-31,0.0,0.0,0.06733031790501909
2016-04-30,-0.0427461590708299,-0.052224932510930744,0.004020269493272277
2016-05-31,0.03668544692137932,0.048272581993528574,0.017091626481546385
2016-06-30,-0.10491502636728733,0.0009272230711092622,0.00358015795602884
2016-07-31,0.0,0.1112819908640652,0.03654888927100708
2016-08-31,0.0,0.0021993197395047126,0.0012838673473014595
2016-09-30,0.0,-0.005207205453483521,0.00015663153389433582
2016-10-31,0.0,-0.0527211507726012,-0.01725956218040481
2016-11-30,0.012167128871361843,0.11097170163382142,0.036919891288497375
2016-12-31,0.0444648146301907,0.05983746002976953,0.020363486554832555
2017-01-31,0.03614057751672273,0.053007521875058305,0.01797093578085418
2017-02-28,0.07612573323185168,0.1212496880496039,0.03936545716090101
2017-03-31,0.0019221853996660432,0.0013392926729987042,0.001344446179046832
2017-04-30,0.016569350865782928,0.028304384755225342,0.009998090157726569
2017-05-31,0.024700880647309464,0.040727869228202485,0.014196499341823765
2017-06-30,0.010891582171493663,0.017241441281214742,0.006457315671553054
2017-07-31,0.035394086797283286,0.061564943410366446,0.02063064990190444
2017-08-31,0.0037912592923208255,0.005821779273016414,0.0030041947486278975
2017-09-30,0.033888984491132756,0.060331828054233094,0.020217358611757108
2017-10-31,0.03992156530050073,0.0710019514060094,0.023648451242516577
2017-11-30,0.04981446545910573,0.09271034568335978,0.030646865227318854
2017-12-31,0.019647486250482293,0.03542733492651151,0.012162577541320996
2018-01-31,0.0923718416126258,0.1755518472038713,0.05644212911404067
2018-02-28,-0.059840335871816475,-0.12131482059902865,-0.036291597861453195
2018-03-31,-0.0459370980478534,-0.08953499060197345,-0.027338803421906532
2018-04-30,0.0065570620741506325,0.007855983408967315,0.005247307515819255
2018-05-31,0.03931521140969996,0.07115274321899667,0.024393522208813412
2018-06-30,0.009704390113829398,0.015025891473524844,0.005834346615189334
2018-07-31,0.06433276378359887,0.11261978827149077,0.037128135276008
2018-08-31,0.05441375082292366,0.09665621679867753,0.03200867673196783
2018-09-30,0.00947053792123076,0.01675673500940711,0.006019938834354921
2018-10-31,-0.11634503049723299,-0.2049449355355858,-0.06902372489904296
2018-11-30,0.032444911986375,0.04726832337431497,0.01862946053066139
2018-12-31,-0.10290684890303903,-0.16349698264712742,-0.08787089461323827
2019-01-31,0.0,0.0,0.08015034445009683
2019-02-28,0.0,0.0,0.03248926943494035
2019-03-31,-0.018685079724883757,-0.026678518943169416,0.018159000233715306
2019-04-30,0.08689677541321217,0.12574989811289572,0.04093428278876643
2019-05-31,-0.12797604828561637,-0.18485920748302398,-0.06369369650567569
2019-06-30,0.14618390524007197,0.2191599426810804,0.0696724633087451
2019-07-31,0.031892520522259105,0.04352469029297379,0.015203138566090901
2019-08-31,-0.044996870352985385,-0.06292956937275529,-0.016662239309628957
2019-09-30,0.0368883710169674,0.05720286479363046,0.019555320990766845
2019-10-31,0.04767714880151641,0.062407738712008554,0.02219274817745065
2019-11-30,0.08240779201071291,0.11098547932902814,0.036275775025585544
2019-12-31,0.06456827543439214,0.08747503467466422,0.029114477343977097
2020-01-31,0.00017374968250383205,-0.005346748973628412,-0.0003251935633584724
2020-02-29,-0.14692501935973434,-0.23173499141253007,-0.07909985779797413
2020-03-31,-0.1504432200285235,-0.23924113332603947,-0.12456975036438889
2020-04-30,0.0,0.0,0.1270718060976026
2020-05-31,0.0,0.0,0.047723669186240825
2020-06-30,-0.004021935179879255,-0.008241445782931178,0.017844837482488662
2020-07-31,0.1540248166224265,0.18108861372389295,0.058979315085427864
2020-08-31,0.16725994101107045,0.22096844012323058,0.06988063410515433
2020-09-30,-0.08824037010111208,-0.12177982276713806,-0.03732233874976809
2020-10-31,-0.05562706228743175,-0.0834182304891059,-0.024853014749090185
2020-11-30,0.22880309382645025,0.3524190029217056,0.10885960444796505
2020-12-31,0.07112240785981805,0.11248416614710388,0.037151422137636114
2021-01-31,-0.016859252942338254,-0.03668941911311663,-0.010119880007753435
2021-02-28,0.046705867854899275,0.08025432691447798,0.027878691672284184
2021-03-31,0.0728096011072994,0.13372807251393226,0.04549502223900803
2021-04-30,0.08554768945242874,0.163188893492332,0.052993171984856646
2021-05-31,0.008322132291937123,0.014709628224220062,0.006641498012608826
