regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,2010-11-26,2011-08-05,174,1.0,1.0246970352642581,0.02469703526425815,1.0,1.0207674799746194,0.003935458477354747,0.020767479974619363
-1 short/cash,2011-08-05,2011-09-15,28,1.0246970352642581,1.0231599897113617,-0.0015000000000000568,1.0207674799746194,1.0192363287546575,0.0,-0.0014999999999999458
+1 long,2011-09-15,2011-09-22,5,1.0231599897113617,0.9316654368200221,-0.08942350542572586,1.0192363287546575,0.9280926433801685,0.0,-0.08942350542572586
-1 short/cash,2011-09-22,2011-10-10,12,0.9316654368200221,0.9302679386647921,-0.0015000000000000568,0.9280926433801685,0.9267005044150982,0.0,-0.0015000000000000568
+1 long,2011-10-10,2011-11-23,32,0.9302679386647921,0.8345999148247147,-0.10283921423476017,0.9267005044150982,0.8313993527100938,0.0,-0.10283921423475995
-1 short/cash,2011-11-23,2011-11-30,4,0.8345999148247147,0.8333480149524777,-0.0014999999999999458,0.8313993527100938,0.8301522536810286,0.0,-0.0015000000000000568
+1 long,2011-11-30,2012-11-13,239,0.8333480149524777,1.02673315922908,0.23205808474581935,0.8301522536810286,0.9937124801550975,0.029127006071682292,0.19702437203394507
-1 short/cash,2012-11-13,2012-11-29,11,1.02673315922908,1.0251930594902363,-0.0015000000000000568,0.9937124801550975,0.9922219114348648,0.0,-0.0015000000000000568
+1 long,2012-11-29,2015-08-21,686,1.0251930594902363,2.4558435571577477,1.3954937408363683,0.9922219114348648,2.1689422083936307,0.20823151724514735,1.1859446797109081
-1 short/cash,2015-08-21,2015-10-15,38,2.4558435571577477,2.452159791822011,-0.0015000000000000568,2.1689422083936307,2.1656887950810404,0.0,-0.0014999999999999458
+1 long,2015-10-15,2016-01-07,57,2.452159791822011,2.3142983870472404,-0.056220400169083806,2.1656887950810404,2.043932904379883,0.0,-0.05622040016908403
-1 short/cash,2016-01-07,2016-03-22,51,2.3142983870472404,2.3108269394666694,-0.0015000000000000568,2.043932904379883,2.040867005023313,0.0,-0.0015000000000000568
+1 long,2016-03-22,2016-06-24,66,2.3108269394666694,2.140691361658071,-0.07362540868069734,2.040867005023313,1.8906073377155208,0.0,-0.07362540868069722
-1 short/cash,2016-06-24,2016-07-08,9,2.140691361658071,2.137480324615584,-0.0015000000000000568,1.8906073377155208,1.8877714267089476,0.0,-0.0014999999999999458
+1 long,2016-07-08,2018-10-24,579,2.137480324615584,4.507697533843468,1.108883755294523,1.8877714267089476,3.666667886606658,0.3148949513159929,0.9423261920003501
-1 short/cash,2018-10-24,2018-11-07,10,4.507697533843468,4.500935987542703,-0.0015000000000000568,3.666667886606658,3.661167884776748,0.0,-0.0015000000000000568
+1 long,2018-11-07,2018-11-12,3,4.500935987542703,4.034910011576655,-0.10353979200234653,3.661167884776748,3.2820913235012923,0.0,-0.10353979200234664
-1 short/cash,2018-11-12,2019-02-05,56,4.034910011576655,4.02885764655929,-0.0015000000000000568,3.2820913235012923,3.2771681865160405,0.0,-0.0014999999999999458
+1 long,2019-02-05,2019-06-03,81,4.02885764655929,3.924753069064604,-0.02583972595397921,3.2771681865160405,3.1924870586713694,0.0,-0.025839725953978432
-1 short/cash,2019-06-03,2019-06-07,4,3.924753069064604,3.9188659394610075,-0.0014999999999999458,3.1924870586713694,3.1876983280833624,0.0,-0.0014999999999999458
+1 long,2019-06-07,2020-03-09,189,3.9188659394610075,4.289678149232504,0.09462232582074437,3.1876983280833624,3.4433644113049677,0.04603039218481788,0.08020397694763282
-1 short/cash,2020-03-09,2020-04-13,24,4.289678149232504,4.283243632008655,-0.0015000000000000568,3.4433644113049677,3.4381993646880105,0.0,-0.0014999999999999458
+1 long,2020-04-13,2022-01-21,449,4.283243632008655,11.708272520854681,1.7335060824835713,3.4381993646880105,8.503544354587092,0.8961387296732357,1.4732551701110332
-1 short/cash,2022-01-21,2022-03-28,45,11.708272520854681,11.690710112073399,-0.0015000000000000568,8.503544354587092,8.490789038055212,0.0,-0.0014999999999999458
+1 long,2022-03-28,2022-04-08,9,11.690710112073399,10.649995520446236,-0.08902064815997623,8.490789038055212,7.734933494497916,0.0,-0.08902064815997612
-1 short/cash,2022-04-08,2022-08-15,87,10.649995520446236,10.634020527165566,-0.0015000000000000568,7.734933494497916,7.723331094256169,0.0,-0.0015000000000000568
+1 long,2022-08-15,2022-08-22,5,10.634020527165566,9.441348374706736,-0.11215627705551634,7.723331094256169,6.857111032257289,0.0,-0.11215627705551645
-1 short/cash,2022-08-22,2023-02-01,112,9.441348374706736,9.427186352144677,-0.0014999999999999458,6.857111032257289,6.846825365708903,0.0,-0.0014999999999999458
+1 long,2023-02-01,2023-03-10,26,9.427186352144677,8.533559933442605,-0.09479248476919866,6.846825365708903,6.1977977765125765,0.0,-0.09479248476919899
-1 short/cash,2023-03-10,2023-03-16,4,8.533559933442605,8.520759593542442,-0.0014999999999999458,6.1977977765125765,6.188501079847808,0.0,-0.0014999999999999458
+1 long,2023-03-16,2025-03-10,496,8.520759593542442,17.176904568429777,1.015888886414246,6.188501079847808,11.53091371709783,0.9458355867100285,0.8632805534521142
-1 short/cash,2025-03-10,2025-05-12,44,17.176904568429777,17.15113921157713,-0.0015000000000000568,11.53091371709783,11.513617346522183,0.0,-0.0014999999999999458
+1 long,2025-05-12,2026-03-26,219,17.15113921157713,20.601453592787262,0.20117114896258004,11.513617346522183,13.479803268387256,0.3505475297448862,0.17077047661819167
-1 short/cash,2026-03-26,2026-04-08,8,20.601453592787262,20.570551412398082,-0.0014999999999999458,13.479803268387256,13.459583563484674,0.0,-0.0015000000000000568
+1 long,2026-04-08,2026-04-20,8,20.570551412398082,23.38872922217653,0.13700059630292172,13.459583563484674,15.303554537671078,0.0,0.13700059630292172
