asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_3x,1978-03-28T00:00:00,1.0,1978-03-31T00:00:00,1.0125823314297895,3,long,100000.0,0.012582331429789484,1258.2331429789483,188.73497144684225,1069.498171532106,562463.9812366108
LETF_3x,1978-04-04T00:00:00,1.0,1978-10-17T00:00:00,1.6317289915156803,196,long,100000.0,0.6317289915156803,63172.89915156803,9475.934872735204,53696.96427883283,616160.9455154436
LETF_3x,1978-12-26T00:00:00,1.0,1978-12-26T00:00:00,1.0305603174603175,0,long,100000.0,0.03056031746031751,3056.031746031751,458.40476190476267,2597.626984126988,618758.5724995706
LETF_3x,1979-01-03T00:00:00,1.0,1979-02-06T00:00:00,1.0789110688655188,34,long,100000.0,0.0789110688655188,7891.10688655188,1183.6660329827819,6707.440853569098,625466.0133531396
LETF_3x,1979-02-08T00:00:00,1.0,1979-02-26T00:00:00,1.0317661437272336,18,long,100000.0,0.03176614372723363,3176.614372723363,476.4921559085044,2700.122216814859,628166.1355699545
LETF_3x,1979-03-02T00:00:00,1.0,1979-05-09T00:00:00,1.1276627714090877,68,long,100000.0,0.12766277140908766,12766.277140908765,1914.9415711363147,10851.335569772451,639017.4711397269
LETF_3x,1979-05-11T00:00:00,1.0,1979-05-11T00:00:00,1.0047603174603175,0,long,100000.0,0.004760317460317465,476.0317460317465,71.40476190476197,404.6269841269845,639422.0981238539
LETF_3x,1979-05-16T00:00:00,1.0,1979-10-09T00:00:00,1.3797371377740102,146,long,100000.0,0.3797371377740102,37973.71377740102,5696.057066610153,32277.656710790867,671699.7548346447
LETF_3x,1979-11-12T00:00:00,1.0,1979-11-12T00:00:00,1.0527603174603175,0,long,100000.0,0.05276031746031751,5276.031746031751,791.4047619047626,4484.626984126989,676184.3818187717
LETF_3x,1979-11-14T00:00:00,1.0,1980-03-05T00:00:00,1.3377892751112896,112,long,100000.0,0.33778927511128964,33778.92751112897,5066.839126669345,28712.088384459625,704896.4702032313
LETF_3x,1980-04-30T00:00:00,1.0,1980-04-30T00:00:00,1.0107603174603175,0,long,100000.0,0.01076031746031747,1076.031746031747,161.40476190476204,914.6269841269849,705811.0971873583
LETF_3x,1980-05-05T00:00:00,1.0,1980-05-08T00:00:00,1.0365314723824783,3,long,100000.0,0.036531472382478336,3653.1472382478337,547.972085737175,3105.175152510659,708916.2723398689
LETF_3x,1980-05-13T00:00:00,1.0,1981-01-30T00:00:00,2.0952397255797766,262,long,100000.0,1.0952397255797766,109523.97255797766,16428.59588369665,93095.37667428101,802011.6490141499
LETF_3x,1981-02-05T00:00:00,1.0,1981-02-10T00:00:00,1.0232718623584627,5,long,100000.0,0.02327186235846268,2327.186235846268,349.0779353769402,1978.1083004693278,803989.7573146193
LETF_3x,1981-02-26T00:00:00,1.0,1981-07-01T00:00:00,1.1469873241708857,125,long,100000.0,0.14698732417088567,14698.732417088568,2204.809862563285,12493.922554525283,816483.6798691446
LETF_3x,1981-07-15T00:00:00,1.0,1981-07-17T00:00:00,1.0298602204660563,2,long,100000.0,0.029860220466056298,2986.02204660563,447.90330699084444,2538.118739614785,819021.7986087593
LETF_3x,1981-07-30T00:00:00,1.0,1981-08-20T00:00:00,1.045220823204929,21,long,100000.0,0.04522082320492893,4522.082320492893,678.3123480739339,3843.769972418959,822865.5685811783
LETF_3x,1981-11-02T00:00:00,1.0,1981-11-13T00:00:00,1.0244177501173923,11,long,100000.0,0.024417750117392334,2441.7750117392334,366.266251760885,2075.5087599783483,824941.0773411567
LETF_3x,1981-11-20T00:00:00,1.0,1981-12-15T00:00:00,1.0388790792726599,25,long,100000.0,0.03887907927265988,3887.907927265988,583.1861890898981,3304.7217381760897,828245.7990793327
LETF_3x,1981-12-17T00:00:00,1.0,1981-12-22T00:00:00,1.0096667964122077,5,long,100000.0,0.00966679641220769,966.679641220769,145.00194618311534,821.6776950376536,829067.4767743704
LETF_3x,1981-12-24T00:00:00,1.0,1981-12-24T00:00:00,1.0074603174603174,0,long,100000.0,0.007460317460317389,746.031746031739,111.90476190476085,634.1269841269782,829701.6037584974
LETF_3x,1981-12-31T00:00:00,1.0,1982-01-04T00:00:00,1.0164842417334343,4,long,100000.0,0.016484241733434324,1648.4241733434324,247.26362600151484,1401.1605473419174,831102.7643058393
LETF_3x,1982-04-07T00:00:00,1.0,1982-05-18T00:00:00,1.045486257715833,41,long,100000.0,0.045486257715833034,4548.6257715833035,682.2938657374955,3866.3319058458083,834969.0962116851
LETF_3x,1982-08-20T00:00:00,1.0,1983-08-05T00:00:00,3.780927161157245,350,long,100000.0,2.780927161157245,278092.7161157245,41713.90741735868,236378.80869836584,1071347.904910051
LETF_3x,1983-08-10T00:00:00,1.0,1983-08-24T00:00:00,1.016629197932904,14,long,100000.0,0.016629197932904072,1662.9197932904071,249.43796899356107,1413.481824296846,1072761.3867343478
LETF_3x,1983-08-26T00:00:00,1.0,1983-10-21T00:00:00,1.0687014390085525,56,long,100000.0,0.06870143900855252,6870.1439008552525,1030.5215851282878,5839.622315726965,1078601.0090500747
LETF_3x,1983-10-25T00:00:00,1.0,1983-10-25T00:00:00,1.0089603174603174,0,long,100000.0,0.008960317460317446,896.0317460317447,134.4047619047617,761.626984126983,1079362.6360342018
LETF_3x,1983-11-11T00:00:00,1.0,1983-12-13T00:00:00,1.0323481585027434,32,long,100000.0,0.03234815850274342,3234.8158502743418,485.2223775411512,2749.5934727331905,1082112.229506935
LETF_3x,1983-12-28T00:00:00,1.0,1983-12-30T00:00:00,1.0097704231288769,2,long,100000.0,0.009770423128876882,977.0423128876881,146.5563469331532,830.4859659545349,1082942.7154728896
LETF_3x,1984-01-04T00:00:00,1.0,1984-01-24T00:00:00,1.0330121541214494,20,long,100000.0,0.03301215412144942,3301.215412144942,495.1823118217413,2806.033100323201,1085748.748573213
LETF_3x,1984-05-01T00:00:00,1.0,1984-05-10T00:00:00,1.0235928761656046,9,long,100000.0,0.02359287616560457,2359.287616560457,353.89314248406856,2005.3944740763886,1087754.1430472892
LETF_3x,1984-08-02T00:00:00,1.0,1984-12-04T00:00:00,1.2286520168671962,124,long,100000.0,0.22865201686719616,22865.201686719614,3429.780253007942,19435.421433711672,1107189.5644810009
LETF_3x,1984-12-10T00:00:00,1.0,1984-12-12T00:00:00,1.0079481887648998,2,long,100000.0,0.007948188764899777,794.8188764899777,119.22283147349665,675.5960450164811,1107865.1605260174
LETF_3x,1984-12-14T00:00:00,1.0,1985-09-10T00:00:00,1.713593099367596,270,long,100000.0,0.7135930993675961,71359.3099367596,10703.89649051394,60655.41344624566,1168520.5739722631
LETF_3x,1985-10-14T00:00:00,1.0,1986-07-14T00:00:00,2.316844035653849,273,long,100000.0,1.3168440356538489,131684.40356538488,19752.660534807732,111931.74303057716,1280452.3170028403
LETF_3x,1986-07-16T00:00:00,1.0,1986-07-28T00:00:00,1.0164290639164426,12,long,100000.0,0.01642906391644261,1642.906391644261,246.43595874663913,1396.4704328976218,1281848.787435738
LETF_3x,1986-07-30T00:00:00,1.0,1986-07-30T00:00:00,1.0149603174603175,0,long,100000.0,0.014960317460317452,1496.0317460317451,224.40476190476176,1271.6269841269834,1283120.414419865
LETF_3x,1986-08-07T00:00:00,1.0,1986-09-10T00:00:00,1.105560799101882,34,long,100000.0,0.1055607991018821,10556.07991018821,1583.4119865282314,8972.667923659978,1292093.082343525
LETF_3x,1986-10-15T00:00:00,1.0,1986-10-17T00:00:00,1.0373270525484342,2,long,100000.0,0.03732705254843416,3732.705254843416,559.9057882265123,3172.7994666169034,1295265.881810142
LETF_3x,1986-10-23T00:00:00,1.0,1986-11-17T00:00:00,1.0834649631172246,25,long,100000.0,0.08346496311722462,8346.496311722462,1251.9744467583691,7094.521864964092,1302360.4036751061
LETF_3x,1986-11-20T00:00:00,1.0,1986-12-29T00:00:00,1.0605742097545487,39,long,100000.0,0.06057420975454875,6057.420975454875,908.6131463182312,5148.807829136644,1307509.2115042428
LETF_3x,1987-01-02T00:00:00,1.0,1987-05-18T00:00:00,1.5796682557877755,136,long,100000.0,0.5796682557877755,57966.82557877755,8695.023836816632,49271.80174196092,1356781.0132462038
LETF_3x,1987-05-22T00:00:00,1.0,1987-10-09T00:00:00,1.3453817577047402,140,long,100000.0,0.3453817577047402,34538.17577047402,5180.726365571103,29357.44940490292,1386138.4626511068
LETF_3x,1987-10-13T00:00:00,1.0,1987-10-13T00:00:00,1.0395603174603174,0,long,100000.0,0.03956031746031741,3956.0317460317406,593.404761904761,3362.6269841269796,1389501.0896352336
LETF_3x,1988-02-12T00:00:00,1.0,1988-03-31T00:00:00,1.0782427037481972,48,long,100000.0,0.0782427037481972,7824.270374819719,1173.640556222958,6650.629818596761,1396151.7194538303
LETF_3x,1988-04-05T00:00:00,1.0,1988-04-18T00:00:00,1.0223616476400088,13,long,100000.0,0.022361647640008808,2236.164764000881,335.4247146001321,1900.7400494007488,1398052.459503231
LETF_3x,1988-04-22T00:00:00,1.0,1988-05-05T00:00:00,1.0349713872463202,13,long,100000.0,0.03497138724632021,3497.1387246320205,524.5708086948031,2972.5679159372175,1401025.0274191683
LETF_3x,1988-05-16T00:00:00,1.0,1988-05-16T00:00:00,1.0182603174603175,0,long,100000.0,0.018260317460317532,1826.0317460317533,273.904761904763,1552.1269841269902,1402577.1544032954
LETF_3x,1988-05-31T00:00:00,1.0,1988-08-09T00:00:00,1.1744978535671462,70,long,100000.0,0.1744978535671462,17449.78535671462,2617.467803507193,14832.317553207427,1417409.4719565029
LETF_3x,1988-08-29T00:00:00,1.0,1988-08-31T00:00:00,1.025606388832153,2,long,100000.0,0.025606388832152938,2560.638883215294,384.09583248229404,2176.5430507329997,1419586.0150072358
LETF_3x,1988-09-02T00:00:00,1.0,1988-11-10T00:00:00,1.1635296268959487,69,long,100000.0,0.16352962689594874,16352.962689594875,2452.9444034392313,13900.018286155644,1433486.0332933913
LETF_3x,1988-11-29T00:00:00,1.0,1989-10-12T00:00:00,2.4055949889277386,317,long,100000.0,1.4055949889277386,140559.49889277387,21083.92483391608,119475.57405885779,1552961.607352249
LETF_3x,1989-10-16T00:00:00,1.0,1989-10-26T00:00:00,1.0129571995001632,10,long,100000.0,0.012957199500163163,1295.7199500163163,194.35799250244744,1101.361957513869,1554062.969309763
LETF_3x,1989-10-31T00:00:00,1.0,1989-11-02T00:00:00,1.0314226324847877,2,long,100000.0,0.031422632484787716,3142.2632484787714,471.3394872718157,2670.9237612069555,1556733.89307097
LETF_3x,1989-11-08T00:00:00,1.0,1989-11-08T00:00:00,1.0299603174603174,0,long,100000.0,0.029960317460317354,2996.0317460317356,449.40476190476033,2546.626984126975,1559280.5200550968
LETF_3x,1989-11-10T00:00:00,1.0,1989-12-18T00:00:00,1.0323877177038,38,long,100000.0,0.03238771770379989,3238.771770379989,485.8157655569983,2752.9560048229905,1562033.47605992
LETF_3x,1989-12-21T00:00:00,1.0,1990-01-11T00:00:00,1.0566094999007627,21,long,100000.0,0.056609499900762694,5660.949990076269,849.1424985114404,4811.8074915648285,1566845.2835514848
LETF_3x,1990-03-06T00:00:00,1.0,1990-03-21T00:00:00,1.0510498200476819,15,long,100000.0,0.05104982004768188,5104.982004768188,765.7473007152281,4339.234704052959,1571184.5182555378
LETF_3x,1990-03-23T00:00:00,1.0,1990-04-18T00:00:00,1.0357447272090576,26,long,100000.0,0.035744727209057636,3574.4727209057637,536.1709081358646,3038.3018127698992,1574222.8200683077
LETF_3x,1990-05-04T00:00:00,1.0,1990-08-01T00:00:00,1.1635152960147555,89,long,100000.0,0.16351529601475545,16351.529601475546,2452.729440221332,13898.800161254214,1588121.6202295618
LETF_3x,1990-11-30T00:00:00,1.0,1991-01-04T00:00:00,1.0652505966405317,35,long,100000.0,0.06525059664053168,6525.059664053168,978.7589496079751,5546.300714445192,1593667.920944007
LETF_3x,1991-01-17T00:00:00,1.0,1991-10-08T00:00:00,1.9218977987009285,264,long,100000.0,0.9218977987009285,92189.77987009285,13828.466980513927,78361.31288957893,1672029.233833586
LETF_3x,1991-10-10T00:00:00,1.0,1991-11-18T00:00:00,1.0803238797963362,39,long,100000.0,0.08032387979633615,8032.387979633615,1204.8581969450422,6827.529782688573,1678856.7636162746
LETF_3x,1991-12-02T00:00:00,1.0,1991-12-04T00:00:00,1.0415566082682859,2,long,100000.0,0.04155660826828589,4155.660826828589,623.3491240242884,3532.3117028043007,1682389.075319079
LETF_3x,1991-12-06T00:00:00,1.0,1991-12-06T00:00:00,1.0116603174603174,0,long,100000.0,0.011660317460317371,1166.0317460317372,174.90476190476056,991.1269841269766,1683380.2023032058
LETF_3x,1991-12-12T00:00:00,1.0,1992-04-01T00:00:00,1.2840698527352425,111,long,100000.0,0.28406985273524255,28406.985273524253,4261.047791028638,24145.937482495614,1707526.1397857014
LETF_3x,1992-04-06T00:00:00,1.0,1992-04-06T00:00:00,1.0278603174603174,0,long,100000.0,0.027860317460317363,2786.0317460317365,417.90476190476045,2368.126984126976,1709894.2667698283
LETF_3x,1992-04-10T00:00:00,1.0,1992-06-09T00:00:00,1.0500895778488493,60,long,100000.0,0.050089577848849265,5008.957784884927,751.3436677327389,4257.614117152188,1714151.8808869806
LETF_3x,1992-07-01T00:00:00,1.0,1992-07-06T00:00:00,1.0346685685866108,5,long,100000.0,0.034668568586610826,3466.8568586610827,520.0285287991624,2946.8283298619203,1717098.7092168424
LETF_3x,1992-07-08T00:00:00,1.0,1992-08-21T00:00:00,1.0534555413700706,44,long,100000.0,0.05345554137007058,5345.554137007058,801.8331205510586,4543.721016455999,1721642.4302332983
LETF_3x,1992-08-26T00:00:00,1.0,1992-10-01T00:00:00,1.0523473605273517,36,long,100000.0,0.05234736052735167,5234.7360527351675,785.2104079102751,4449.525644824893,1726091.9558781232
LETF_3x,1992-10-16T00:00:00,1.0,1993-04-22T00:00:00,1.3199898212745658,188,long,100000.0,0.31998982127456577,31998.982127456577,4799.847319118487,27199.13480833809,1753291.0906864612
LETF_3x,1993-04-30T00:00:00,1.0,1993-11-19T00:00:00,1.2427767282136366,203,long,100000.0,0.2427767282136366,24277.67282136366,3641.6509232045487,20636.02189815911,1773927.1125846202
LETF_3x,1993-11-23T00:00:00,1.0,1994-03-02T00:00:00,1.0830270866453404,99,long,100000.0,0.08302708664534042,8302.708664534042,1245.4062996801063,7057.3023648539365,1780984.4149494742
LETF_3x,1994-03-04T00:00:00,1.0,1994-03-24T00:00:00,1.0205022669726223,20,long,100000.0,0.02050226697262225,2050.226697262225,307.53400458933373,1742.6926926728913,1782727.107642147
LETF_3x,1994-06-02T00:00:00,1.0,1994-06-07T00:00:00,1.0120737817328043,5,long,100000.0,0.012073781732804267,1207.3781732804268,181.106725992064,1026.2714472883629,1783753.3790894353
LETF_3x,1994-06-10T00:00:00,1.0,1994-06-16T00:00:00,1.0250649863982193,6,long,100000.0,0.025064986398219302,2506.4986398219303,375.97479597328953,2130.523843848641,1785883.902933284
LETF_3x,1994-07-29T00:00:00,1.0,1994-10-03T00:00:00,1.0943610479480808,66,long,100000.0,0.09436104794808076,9436.104794808076,1415.4157192212112,8020.689075586864,1793904.5920088708
LETF_3x,1994-10-10T00:00:00,1.0,1994-11-18T00:00:00,1.0371838395429736,39,long,100000.0,0.03718383954297355,3718.383954297355,557.7575931446032,3160.626361152752,1797065.2183700236
LETF_3x,1994-12-21T00:00:00,1.0,1994-12-21T00:00:00,1.0191603174603174,0,long,100000.0,0.019160317460317433,1916.0317460317433,287.4047619047615,1628.6269841269818,1798693.8453541505
LETF_3x,1994-12-23T00:00:00,1.0,1996-07-10T00:00:00,3.0439324904419425,565,long,100000.0,2.0439324904419425,204393.24904419424,30658.987356629135,173734.2616875651,1972428.1070417156
LETF_3x,1996-08-02T00:00:00,1.0,1996-09-04T00:00:00,1.055658240667838,33,long,100000.0,0.05565824066783809,5565.824066783809,834.8736100175713,4730.950456766238,1977159.0574984818
LETF_3x,1996-09-06T00:00:00,1.0,1997-03-27T00:00:00,1.5332158978346437,202,long,100000.0,0.5332158978346437,53321.58978346438,7998.238467519656,45323.35131594472,2022482.4088144265
LETF_3x,1997-04-29T00:00:00,1.0,1997-10-24T00:00:00,1.9612094659352064,178,long,100000.0,0.9612094659352064,96120.94659352064,14418.141989028096,81702.80460449254,2104185.213418919
LETF_3x,1997-10-28T00:00:00,1.0,1997-10-29T00:00:00,1.126850142685815,1,long,100000.0,0.12685014268581507,12685.014268581506,1902.7521402872258,10782.26212829428,2114967.4755472136
LETF_3x,1997-10-31T00:00:00,1.0,1997-11-11T00:00:00,1.055356720023914,11,long,100000.0,0.05535672002391401,5535.6720023914,830.35080035871,4705.32120203269,2119672.7967492463
LETF_3x,1997-11-14T00:00:00,1.0,1997-12-23T00:00:00,1.055946197249936,39,long,100000.0,0.05594619724993599,5594.619724993599,839.1929587490399,4755.42676624456,2124428.223515491
LETF_3x,1997-12-26T00:00:00,1.0,1998-01-08T00:00:00,1.0666820077319055,13,long,100000.0,0.06668200773190547,6668.200773190547,1000.230115978582,5667.970657211965,2130096.194172703
LETF_3x,1998-01-13T00:00:00,1.0,1998-06-12T00:00:00,1.5492266045379688,150,long,100000.0,0.5492266045379688,54922.66045379688,8238.399068069531,46684.26138572735,2176780.4555584304
LETF_3x,1998-06-16T00:00:00,1.0,1998-07-31T00:00:00,1.095763841998319,45,long,100000.0,0.09576384199831911,9576.384199831911,1436.4576299747866,8139.926569857124,2184920.3821282876
LETF_3x,1998-10-22T00:00:00,1.0,1998-10-26T00:00:00,1.0208157331272096,4,long,100000.0,0.020815733127209635,2081.5733127209633,312.2359969081445,1769.3373158128188,2186689.7194441003
LETF_3x,1998-10-28T00:00:00,1.0,1999-08-02T00:00:00,1.8962951759102022,278,long,100000.0,0.8962951759102022,89629.51759102022,13444.427638653033,76185.08995236718,2262874.8093964676
LETF_3x,1999-08-13T00:00:00,1.0,1999-08-18T00:00:00,1.083073852920366,5,long,100000.0,0.08307385292036606,8307.385292036606,1246.107793805491,7061.277498231115,2269936.086894699
LETF_3x,1999-08-20T00:00:00,1.0,1999-08-27T00:00:00,1.056013007344985,7,long,100000.0,0.05601300734498493,5601.3007344984935,840.195110174774,4761.10562432372,2274697.1925190226
LETF_3x,1999-09-01T00:00:00,1.0,1999-09-01T00:00:00,1.0233603174603174,0,long,100000.0,0.023360317460317415,2336.0317460317415,350.4047619047612,1985.6269841269802,2276682.8195031495
LETF_3x,1999-09-03T00:00:00,1.0,1999-09-14T00:00:00,1.0471110317806176,11,long,100000.0,0.047111031780617596,4711.1031780617595,706.6654767092639,4004.4377013524954,2280687.257204502
LETF_3x,1999-09-17T00:00:00,1.0,1999-09-20T00:00:00,1.0377414564953389,3,long,100000.0,0.03774145649533889,3774.145649533889,566.1218474300833,3208.023802103806,2283895.281006606
LETF_3x,1999-10-06T00:00:00,1.0,1999-10-11T00:00:00,1.0831862058471036,5,long,100000.0,0.08318620584710357,8318.620584710357,1247.7930877065535,7070.827497003804,2290966.1085036094
LETF_3x,1999-10-28T00:00:00,1.0,2000-04-11T00:00:00,1.591310703876015,166,long,100000.0,0.591310703876015,59131.0703876015,8869.660558140225,50261.40982946128,2341227.518333071
