regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,1986-10-16,1987-10-16,253,1.0,1.419576050016967,0.41957605001696696,1.0,1.356414642514422,0.06325629194045575,0.3564146425144219
-1 short/cash,1987-10-16,1988-06-08,162,1.419576050016967,1.4174466859419415,-0.0015000000000000568,1.356414642514422,1.3543800205506502,0.0,-0.0015000000000000568
+1 long,1988-06-08,1990-01-29,415,1.4174466859419415,2.1690920444782007,0.530281220444468,1.3543800205506502,1.9645472317527501,0.10819737510376021,0.45051403737779916
-1 short/cash,1990-01-29,1990-03-19,34,2.1690920444782007,2.1658384064114835,-0.0014999999999999458,1.9645472317527501,1.961600410905121,0.0,-0.0014999999999999458
+1 long,1990-03-19,1990-04-24,25,2.1658384064114835,2.0111555439265407,-0.07141939215180526,1.961600410905121,1.821504101913546,0.0,-0.07141939215180515
-1 short/cash,1990-04-24,1990-05-11,13,2.0111555439265407,2.008138810610651,-0.0015000000000000568,1.821504101913546,1.8187718457606756,0.0,-0.0015000000000000568
+1 long,1990-05-11,1990-08-16,67,2.008138810610651,1.8040712441847082,-0.10162024923161961,1.8187718457606756,1.6339477974990237,0.0,-0.10162024923161916
-1 short/cash,1990-08-16,1991-01-24,111,1.8040712441847082,1.8013651373184312,-0.0014999999999999458,1.6339477974990237,1.6314968758027752,0.0,-0.0014999999999999458
+1 long,1991-01-24,1994-03-30,805,1.8013651373184312,3.5482641871871,0.9697639938059186,1.6314968758027752,2.975971676242042,0.23804919952039305,0.8240743947350313
-1 short/cash,1994-03-30,1994-08-16,95,3.5482641871871,3.5429417909063194,-0.0015000000000000568,2.975971676242042,2.9715077187276786,0.0,-0.0015000000000000568
+1 long,1994-08-16,1998-08-28,1020,3.5429417909063194,17.99317985947213,4.078598780723771,2.9715077187276786,13.272488724227829,1.8213387611555405,3.4665839636151974
-1 short/cash,1998-08-28,1998-10-29,43,17.99317985947213,17.96619008968292,-0.0014999999999999458,13.272488724227829,13.252579991141488,0.0,-0.0014999999999999458
+1 long,1998-10-29,1999-09-29,230,17.96619008968292,23.721796793660832,0.3203576648831665,13.252579991141488,16.85832890333701,0.6407778341952166,0.27207901515069044
-1 short/cash,1999-09-29,1999-10-08,7,23.721796793660832,23.68621409847034,-0.0015000000000000568,16.85832890333701,16.833041409982005,0.0,-0.0014999999999999458
+1 long,1999-10-08,1999-10-15,5,23.68621409847034,20.54062794822846,-0.13280240299968504,16.833041409982005,14.59757306094319,0.0,-0.13280240299968493
-1 short/cash,1999-10-15,1999-10-28,9,20.54062794822846,20.50981700630612,-0.0015000000000000568,14.59757306094319,14.575676701351776,0.0,-0.0014999999999999458
+1 long,1999-10-28,2000-10-06,238,20.50981700630612,21.821723864790467,0.06396482514110091,14.575676701351776,15.364878193881863,0.143344135187861,0.054145101369934556
-1 short/cash,2000-10-06,2002-03-11,353,21.821723864790467,21.788991278993283,-0.0014999999999999458,15.364878193881863,15.34183087659104,0.0,-0.0015000000000000568
+1 long,2002-03-11,2002-04-11,22,21.788991278993283,19.421605441005607,-0.10865054777777017,15.34183087659104,13.674932547935516,0.0,-0.10865054777777017
-1 short/cash,2002-04-11,2003-04-15,255,19.421605441005607,19.392473032844098,-0.0015000000000000568,13.674932547935516,13.654420149113612,0.0,-0.0015000000000000568
+1 long,2003-04-15,2004-08-06,330,19.392473032844098,27.629324848041126,0.42474478635327584,13.654420149113612,18.581045108241224,0.8743303053435355,0.3608080684002848
-1 short/cash,2004-08-06,2004-10-01,39,27.629324848041126,27.587880860769065,-0.0014999999999999458,18.581045108241224,18.55317354057886,0.0,-0.0015000000000000568
+1 long,2004-10-01,2006-06-13,427,27.587880860769065,32.9090854325901,0.1928819614190802,18.55317354057886,21.590785704129313,0.5417729990034443,0.16372466720621626
-1 short/cash,2006-06-13,2006-07-03,14,32.9090854325901,32.85972180444122,-0.0014999999999999458,21.590785704129313,21.55839952557312,0.0,-0.0015000000000000568
+1 long,2006-07-03,2007-08-15,281,32.85972180444122,40.45340981500469,0.2310941052926725,21.55839952557312,25.78826507809854,0.7532834225126713,0.19620498949877274
-1 short/cash,2007-08-15,2007-08-24,7,40.45340981500469,40.39272970028218,-0.0015000000000000568,25.78826507809854,25.749582680481392,0.0,-0.0014999999999999458
+1 long,2007-08-24,2007-11-12,55,40.39272970028218,37.90895362767355,-0.0614906714905995,25.749582680481392,24.16622355085586,0.0,-0.06149067149060028
-1 short/cash,2007-11-12,2007-12-06,17,37.90895362767355,37.85209019723204,-0.0014999999999999458,24.16622355085586,24.12997421552958,0.0,-0.0014999999999999458
+1 long,2007-12-06,2008-01-04,19,37.85209019723204,33.368263981485796,-0.11845650246479977,24.12997421552958,21.271621865392145,0.0,-0.11845650246479977
-1 short/cash,2008-01-04,2009-06-01,353,33.368263981485796,33.318211585513566,-0.0015000000000000568,21.271621865392145,21.239714432594056,0.0,-0.0015000000000000568
+1 long,2009-06-01,2010-05-26,249,33.318211585513566,42.605705235568244,0.2787512656919673,21.239714432594056,26.267443185715027,0.894209842664561,0.2367135758381722
-1 short/cash,2010-05-26,2010-09-20,80,42.605705235568244,42.54179667771489,-0.0015000000000000568,26.267443185715027,26.228042020936456,0.0,-0.0014999999999999458
+1 long,2010-09-20,2011-08-04,221,42.54179667771489,47.34357348929331,0.11287197971339524,26.228042020936456,28.738490084354606,0.450638921873908,0.09571618275638683
-1 short/cash,2011-08-04,2012-01-03,104,47.34357348929331,47.27255812905937,-0.0015000000000000568,28.738490084354606,28.695382349228073,0.0,-0.0015000000000000568
+1 long,2012-01-03,2015-08-21,914,47.27255812905937,120.68349450632361,1.5529292105759156,28.695382349228073,66.56653872814609,6.700792268245049,1.3197648289895247
-1 short/cash,2015-08-21,2015-10-28,47,120.68349450632361,120.50246926456413,-0.0014999999999999458,66.56653872814609,66.46668892005387,0.0,-0.0014999999999999458
+1 long,2015-10-28,2016-01-06,47,120.50246926456413,109.64653880871131,-0.09008886309224529,66.46668892005387,60.478780481740266,0.0,-0.09008886309224551
-1 short/cash,2016-01-06,2016-03-17,49,109.64653880871131,109.48206900049824,-0.0015000000000000568,60.478780481740266,60.388062311017656,0.0,-0.0014999999999999458
+1 long,2016-03-17,2018-10-24,657,109.48206900049824,194.12817745030864,0.773150427486214,60.388062311017656,100.06017275920115,7.027486973103777,0.6569528633632846
-1 short/cash,2018-10-24,2018-11-07,10,194.12817745030864,193.83698518413317,-0.0015000000000000568,100.06017275920115,99.91008250006234,0.0,-0.0015000000000000568
+1 long,2018-11-07,2018-11-20,9,193.83698518413317,170.7137348380969,-0.11929225129079779,99.91008250006234,87.99158383198055,0.0,-0.11929225129079801
-1 short/cash,2018-11-20,2019-02-19,59,170.7137348380969,170.45766423583976,-0.0015000000000000568,87.99158383198055,87.85959645623258,0.0,-0.0014999999999999458
+1 long,2019-02-19,2020-02-28,259,170.45766423583976,195.59271814182276,0.1474562849295351,87.85959645623258,98.85196028254741,1.9660349149016176,0.12511284219010377
-1 short/cash,2020-02-28,2020-03-02,1,195.59271814182276,195.29932906461002,-0.0015000000000000568,98.85196028254741,98.70368234212359,0.0,-0.0015000000000000568
+1 long,2020-03-02,2020-03-09,5,195.29932906461002,151.7717020981914,-0.22287647978564507,98.70368234212359,76.70495307983055,0.0,-0.22287647978564507
-1 short/cash,2020-03-09,2020-05-27,55,151.7717020981914,151.54404454504413,-0.0014999999999999458,76.70495307983055,76.5898956502108,0.0,-0.0014999999999999458
+1 long,2020-05-27,2022-02-22,439,151.54404454504413,301.60787205014356,0.9902324301533028,76.5898956502108,141.03819164435123,11.410618428398319,0.8414725656303077
-1 short/cash,2022-02-22,2022-03-25,23,301.60787205014356,301.15546024206833,-0.0015000000000000568,141.03819164435123,140.8266343568847,0.0,-0.0014999999999999458
+1 long,2022-03-25,2022-04-22,19,301.15546024206833,265.4576615700806,-0.11853611634102168,140.8266343568847,124.13359204284252,0.0,-0.11853611634102157
-1 short/cash,2022-04-22,2023-01-23,188,265.4576615700806,265.05947507772544,-0.0015000000000000568,124.13359204284252,123.94739165477826,0.0,-0.0015000000000000568
+1 long,2023-01-23,2023-10-27,193,265.05947507772544,279.0615699825562,0.05282623796310171,123.94739165477826,129.48502673714788,1.0115566590801144,0.04467730226863664
-1 short/cash,2023-10-27,2023-11-02,4,279.0615699825562,278.64297762758235,-0.0015000000000000568,129.48502673714788,129.29079919704216,0.0,-0.0014999999999999458
+1 long,2023-11-02,2025-03-11,337,278.64297762758235,463.98408193258314,0.6651562005367193,129.29079919704216,202.36049901174405,12.948299392647346,0.5651577704562101
-1 short/cash,2025-03-11,2025-05-12,43,463.98408193258314,463.2881058096843,-0.0014999999999999458,202.36049901174405,202.05695826322645,0.0,-0.0014999999999999458
+1 long,2025-05-12,2026-03-27,220,463.2881058096843,549.5870404970956,0.18627487648660312,202.05695826322645,234.0039101497974,5.699732656154664,0.15810864501361332
-1 short/cash,2026-03-27,2026-04-08,7,549.5870404970956,548.7626599363499,-0.0015000000000000568,234.0039101497974,233.6529042845727,0.0,-0.0014999999999999458
+1 long,2026-04-08,2026-04-17,7,548.7626599363499,605.1547756582751,0.10276230479760784,233.6529042845727,257.66361525151035,0.0,0.10276230479760828
