regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
-1 short/cash,2010-01-29,2010-03-01,20,1.0,0.9985,-0.0014999999999999458,1.0,0.9985,0.0,-0.0014999999999999458
+1 long,2010-03-01,2010-06-07,68,0.9985,0.9438683202581263,-0.054713750367424874,0.9985,0.9438683202581263,0.0,-0.054713750367424874
-1 short/cash,2010-06-07,2010-10-05,84,0.9438683202581263,0.9424525177777391,-0.0015000000000000568,0.9438683202581263,0.9424525177777391,0.0,-0.0015000000000000568
+1 long,2010-10-05,2011-08-04,210,0.9424525177777391,0.989492941419405,0.049912778367429134,0.9424525177777391,0.9822248260566552,0.007279033913620319,0.042200861612314844
-1 short/cash,2011-08-04,2012-01-12,111,0.989492941419405,0.9880087020072759,-0.0015000000000000568,0.9822248260566552,0.9807514888175702,0.0,-0.0014999999999999458
+1 long,2012-01-12,2015-08-24,908,0.9880087020072759,1.5490148893170255,0.5678150264972244,0.9807514888175702,1.4538834374512064,0.0838793029309015,0.48241777252264106
-1 short/cash,2015-08-24,2016-04-19,164,1.5490148893170255,1.54669136698305,-0.0014999999999999458,1.4538834374512064,1.4517026122950296,0.0,-0.0014999999999999458
+1 long,2016-04-19,2018-12-14,670,1.54669136698305,2.0114124411389653,0.30046141336030896,1.4517026122950296,1.82212950507593,0.065852504645087,0.25516720135626403
-1 short/cash,2018-12-14,2019-03-21,65,2.0114124411389653,2.008395322477257,-0.0014999999999999458,1.82212950507593,1.8193963108183162,0.0,-0.0014999999999999458
+1 long,2019-03-21,2020-03-09,243,2.008395322477257,1.959382518922636,-0.02440396221106822,1.8193963108183162,1.7749958320021504,0.0,-0.024403962211067554
-1 short/cash,2020-03-09,2020-06-02,59,1.959382518922636,1.956443445144252,-0.0014999999999999458,1.7749958320021504,1.772333338254147,0.0,-0.0015000000000000568
+1 long,2020-06-02,2022-02-23,436,1.956443445144252,2.746276333696295,0.40370852043403027,1.772333338254147,2.3801147225001524,0.10788651522932395,0.3429272423689247
-1 short/cash,2022-02-23,2023-02-02,237,2.746276333696295,2.7421569191957507,-0.0014999999999999458,2.3801147225001524,2.3765445504164022,0.0,-0.0014999999999999458
+1 long,2023-02-02,2025-04-03,543,2.7421569191957507,3.6366208993154125,0.3261899324062023,2.3765445504164022,3.0349339982141066,0.11699094488026074,0.2770364425452685
-1 short/cash,2025-04-03,2025-05-16,30,3.6366208993154125,3.6311659679664396,-0.0014999999999999458,3.0349339982141066,3.0303815972167856,0.0,-0.0014999999999999458
+1 long,2025-05-16,2026-04-20,231,3.6311659679664396,4.380680406154046,0.20641150660688656,3.0303815972167856,3.655887228292079,0.0,0.20641150660688434
