base_rank,base_cfg_id,indicator,lambda_de_lever,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,mean_position,delta_cagr,delta_mdd,effectiveness
12,EMA_N100_th5_bL1_sL0,composite,0.5,0.0772786787452493,0.7623407762545428,0.25061269513429146,0.3083589947581838,1.0433506716665362,0.10487015345441249,18,0.8896468419304887,-0.01056504710539019,0.03205892315182157,3.0344325805670476
12,EMA_N100_th5_bL1_sL0,composite,0.7,0.07299237831633265,0.753746284913879,0.23744897551628444,0.307402372057515,1.0324228390417012,0.10012803186824967,18,0.8455055787026843,-0.014851347534306836,0.0452226427698286,3.045019495056837
13,SMA_N200_th2_bL1_sL0,ebp,0.0,0.08454756600810742,0.7443159283859181,0.2352072520142605,0.3594598605445267,1.010258516798268,0.11851693776902983,26,1.0,0.0,0.0,0.0
13,SMA_N200_th2_bL1_sL0,ebp,0.3,0.08238367963866677,0.7509868061257488,0.23093454429842697,0.35674039104433775,1.0195877626154644,0.11411785270575524,26,0.9641405117077609,-0.0021638863694406485,0.004272707715833518,1.9745527196689108
13,SMA_N200_th2_bL1_sL0,ebp,0.5,0.08089601637316335,0.753751502970622,0.22818083681789936,0.3545258992880403,1.023403537881424,0.11147658014771483,26,0.9402341861796014,-0.0036515496349440735,0.00702641519636113,1.924228313678323
13,SMA_N200_th2_bL1_sL0,ebp,0.7,0.0793726089481408,0.7548945866916161,0.22550274032245185,0.3519806847342253,1.0249014697331003,0.10908844677269842,26,0.916327860651442,-0.005174957059966623,0.009704511691808637,1.8752835201054265
13,SMA_N200_th2_bL1_sL0,term_spread,0.0,0.08454756600810742,0.7443159283859181,0.2352072520142605,0.3594598605445267,1.010258516798268,0.11851693776902983,26,1.0,0.0,0.0,0.0
13,SMA_N200_th2_bL1_sL0,term_spread,0.3,0.0751478271450774,0.7263075205324219,0.19469874683112356,0.3859697525955757,0.9875866724200402,0.10778314694873108,26,0.9001098941364671,-0.009399738863030027,0.04050850518313692,4.309535166180022
13,SMA_N200_th2_bL1_sL0,term_spread,0.5,0.06876198329354577,0.7060677029277637,0.17622494451252668,0.39019438186662575,0.9616360521616267,0.10149662280074813,26,0.833516490227445,-0.015785582714561652,0.058982307501733805,3.736466912135253
13,SMA_N200_th2_bL1_sL0,term_spread,0.7,0.06228346551695574,0.6770601057475305,0.17047350407437117,0.36535569474646223,0.9239923350130874,0.09606719383410138,26,0.7669230863184232,-0.022264100491151684,0.06473374793988931,2.90753933515599
13,SMA_N200_th2_bL1_sL0,cape,0.0,0.08454756600810742,0.7443159283859181,0.2352072520142605,0.3594598605445267,1.010258516798268,0.11851693776902983,26,1.0,0.0,0.0,0.0
13,SMA_N200_th2_bL1_sL0,cape,0.3,0.0766223382447544,0.7471946412351403,0.20965294667718692,0.3654722695728843,1.0165817700880873,0.10640831577170186,26,0.8807171790597118,-0.007925227763353027,0.025554305337073563,3.2244253540874865
13,SMA_N200_th2_bL1_sL0,cape,0.5,0.07116418823115533,0.7411554449013258,0.1922551404168627,0.37015493097792623,1.0106436904343759,0.09944406355798319,26,0.8011952984328531,-0.013383377776952088,0.042952111597397785,3.209362562518925
13,SMA_N200_th2_bL1_sL0,cape,0.7,0.06556943565881257,0.7254107307986655,0.17456424857125327,0.3756177808198142,0.9919939809923749,0.0936011725881106,26,0.7216734178059943,-0.018978130349294853,0.060643003443007215,3.1954150554804497
13,SMA_N200_th2_bL1_sL0,vix,0.0,0.08454756600810742,0.7443159283859181,0.2352072520142605,0.3594598605445267,1.010258516798268,0.11851693776902983,26,1.0,0.0,0.0,0.0
13,SMA_N200_th2_bL1_sL0,vix,0.3,0.081317542899499,0.7626751405901613,0.18524462973123965,0.438973820819949,1.0422016051072713,0.11053749141513304,26,0.9690089284664926,-0.0032300231086084263,0.04996262228302084,15.46819344724316
13,SMA_N200_th2_bL1_sL0,vix,0.5,0.07905081530276603,0.7715298532034442,0.1815195436962833,0.4354947885668613,1.0586308349272184,0.10589043482026345,26,0.9483482141108208,-0.005496750705341391,0.0536877083179772,9.767171770370979
13,SMA_N200_th2_bL1_sL0,vix,0.7,0.07669500164097709,0.7764025977033221,0.17779874937282564,0.43135849892934613,1.0689343591919864,0.10186862678395478,26,0.9276874997551491,-0.007852564367130332,0.05740850264143485,7.31079682475935
13,SMA_N200_th2_bL1_sL0,composite,0.0,0.08454756600810742,0.7443159283859181,0.2352072520142605,0.3594598605445267,1.010258516798268,0.11851693776902983,26,1.0,0.0,0.0,0.0
