state_id,label,prob_in_state,feat0_mean_spy_vol_ann,feat1_mean_tlt_vol_ann,mean_spy_daily_ret,std_spy_daily_ret
0,low_vol,0.6657525898842169,0.10545652359077945,0.10442794274804293,0.0003949884913453028,0.007180282956152757
1,crisis,0.3342474101157831,0.24574100311126437,0.1823052126265283,0.00038913929029809366,0.017781824426252917
