regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
-1 short/cash,1986-08-06,1986-08-13,5,1.0,0.9615029368435677,-0.03849706315643231,1.0,0.9615029368435677,0.0,-0.03849706315643231
+1 long,1986-08-13,1987-10-16,298,0.9615029368435677,1.4525176725123616,0.5106741923022122,0.9615029368435677,1.3786491240012526,0.07397951778779058,0.4338480634568802
-1 short/cash,1987-10-16,1988-06-14,166,1.4525176725123616,1.3139137454851146,-0.09542322936939507,1.3786491240012526,1.2470939724217653,0.0,-0.09542322936939518
+1 long,1988-06-14,1990-08-21,553,1.3139137454851146,2.2999744690788995,0.7504759935590124,1.2470939724217653,2.042340351090448,0.14087902788782858,0.6376795945251603
-1 short/cash,1990-08-21,1991-01-30,112,2.2999744690788995,2.0916552954906247,-0.09057455914791224,2.042340351090448,1.8573562741604375,0.0,-0.09057455914791268
+1 long,1991-01-30,1998-08-31,1917,2.0916552954906247,48.852139727043294,22.355731621918324,1.8573562741604375,37.15111300170291,6.238158902227525,19.00214687863047
-1 short/cash,1998-08-31,1998-11-02,44,48.852139727043294,40.877070647428404,-0.16324912530290037,37.15111300170291,31.086226300145714,0.0,-0.16324912530290003
+1 long,1998-11-02,2000-10-11,490,40.877070647428404,61.39579942560161,0.5019618199931861,31.086226300145714,44.34271582001824,2.351135914340231,0.4264425469942097
-1 short/cash,2000-10-11,2003-05-06,641,61.39579942560161,72.12506488305608,0.17475569269940072,44.34271582001824,50.91950942536366,1.1741095783219726,0.1483173387944896
+1 long,2003-05-06,2008-01-08,1177,72.12506488305608,235.8960051121081,2.2706522412782713,50.91950942536366,149.18547600701106,17.380602523629936,1.9298294050865281
-1 short/cash,2008-01-08,2009-06-01,351,235.8960051121081,263.5283040098544,0.1171376297136284,149.18547600701106,164.00585736499616,2.658839949099342,0.09934198525658489
+1 long,2009-06-01,2010-06-07,256,263.5283040098544,344.97911853400274,0.30907805076263273,164.00585736499616,207.0559751489127,7.651970880431946,0.2624913431482401
-1 short/cash,2010-06-07,2010-10-05,84,344.97911853400274,305.2580785209229,-0.11514041830089716,207.0559751489127,183.21546355856682,0.0,-0.11514041830089661
+1 long,2010-10-05,2011-08-04,210,305.2580785209229,335.67666843255,0.09964876297136938,183.21546355856682,198.69285523497769,2.7839785923147162,0.0844764485256635
-1 short/cash,2011-08-04,2012-01-10,109,335.67666843255,295.04551384378937,-0.1210425341102459,198.69285523497769,174.642568527736,0.0,-0.12104253411024468
+1 long,2012-01-10,2015-08-24,910,295.04551384378937,957.5395497606212,2.245396065461231,174.642568527736,507.92374974890595,58.94897848077319,1.9083616556420475
-1 short/cash,2015-08-24,2016-04-19,164,957.5395497606212,826.0023431456611,-0.13736999860511612,507.92374974890595,438.150264954393,0.0,-0.1373699986051169
+1 long,2016-04-19,2018-12-14,670,826.0023431456611,1598.4205080168592,0.9351282974932025,438.150264954393,786.3193857608267,61.65006560497192,0.7946340528692242
-1 short/cash,2018-12-14,2019-03-21,65,1598.4205080168592,1428.5987159803449,-0.10624350174736574,786.3193857608267,702.7780607257582,0.0,-0.10624350174736641
+1 long,2019-03-21,2020-03-09,243,1428.5987159803449,1201.80969628263,-0.15874928148880896,702.7780607257582,591.2125485394456,0.0,-0.15874928148880885
-1 short/cash,2020-03-09,2020-06-02,59,1201.80969628263,984.0974546445055,-0.18115367375678504,591.2125485394456,484.1122234004132,0.0,-0.18115367375678548
+1 long,2020-06-02,2022-02-23,436,984.0974546445055,2363.126394539684,1.401313389631048,484.1122234004132,1060.6372977749463,102.02089770708422,1.190891381186392
-1 short/cash,2022-02-23,2023-02-02,237,2363.126394539684,2202.293398525496,-0.06805941332034293,1060.6372977749463,988.4509455427108,0.0,-0.06805941332034182
+1 long,2023-02-02,2025-04-03,543,2202.293398525496,4508.045040497229,1.046977502414304,988.4509455427108,1867.8815609698215,155.68882002629087,0.8897058770521564
-1 short/cash,2025-04-03,2025-05-16,30,4508.045040497229,3975.154370547762,-0.11820881671818662,1867.8815609698215,1647.081491877859,0.0,-0.11820881671818695
+1 long,2025-05-16,2026-04-17,230,3975.154370547762,6696.794788608916,0.6846628242228796,1647.081491877859,2774.7769578321877,0.0,0.6846628242228796
