asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
LETF_2x,1974-03-05T00:00:00,1.0,1974-03-26T00:00:00,1.0443319275038265,21,long,100000.0,0.04433192750382653,4433.192750382653,664.9789125573978,3768.213837825255,236590.01044209185
LETF_2x,1974-11-05T00:00:00,1.0,1974-11-11T00:00:00,1.0694636941999327,6,long,100000.0,0.0694636941999327,6946.36941999327,1041.9554129989904,5904.41400699428,242494.42444908613
LETF_2x,1975-01-06T00:00:00,1.0,1975-01-07T00:00:00,1.0167296898286724,1,long,100000.0,0.0167296898286724,1672.9689828672401,250.945347430086,1422.023635437154,243916.4480845233
LETF_2x,1975-01-09T00:00:00,1.0,1975-08-01T00:00:00,1.6861495838436102,204,long,100000.0,0.6861495838436102,68614.95838436103,10292.243757654154,58322.714626706875,302239.16271123016
LETF_2x,1975-10-06T00:00:00,1.0,1975-12-02T00:00:00,1.0879686801595947,57,long,100000.0,0.08796868015959469,8796.86801595947,1319.5302023939205,7477.337813565549,309716.50052479573
LETF_2x,1975-12-16T00:00:00,1.0,1976-08-23T00:00:00,1.4332784648103056,251,long,100000.0,0.43327846481030563,43327.84648103056,6499.176972154583,36828.66950887597,346545.1700336717
LETF_2x,1976-08-25T00:00:00,1.0,1976-10-07T00:00:00,1.0475107805942203,43,long,100000.0,0.047510780594220314,4751.078059422031,712.6617089133047,4038.4163505087267,350583.58638418047
LETF_2x,1976-10-29T00:00:00,1.0,1976-11-01T00:00:00,1.0292404777651802,3,long,100000.0,0.02924047776518024,2924.047776518024,438.6071664777036,2485.4406100403203,353069.0269942208
LETF_2x,1976-11-04T00:00:00,1.0,1976-11-04T00:00:00,1.0157603174603174,0,long,100000.0,0.015760317460317363,1576.0317460317362,236.40476190476042,1339.626984126976,354408.6539783478
LETF_2x,1976-11-18T00:00:00,1.0,1977-02-10T00:00:00,1.0725002534715908,84,long,100000.0,0.07250025347159084,7250.025347159084,1087.5038020738625,6162.521545085221,360571.175523433
LETF_2x,1977-02-14T00:00:00,1.0,1977-02-17T00:00:00,1.0129837802449597,3,long,100000.0,0.01298378024495972,1298.3780244959719,194.75670367439577,1103.621320821576,361674.7968442546
LETF_2x,1977-03-01T00:00:00,1.0,1977-03-01T00:00:00,1.0173603174603174,0,long,100000.0,0.01736031746031741,1736.031746031741,260.40476190476113,1475.62698412698,363150.4238283816
LETF_2x,1977-03-03T00:00:00,1.0,1977-03-08T00:00:00,1.012829588735035,5,long,100000.0,0.012829588735034925,1282.9588735034924,192.44383102552385,1090.5150424779686,364240.93887085957
LETF_2x,1977-03-10T00:00:00,1.0,1977-03-22T00:00:00,1.0197969063165104,12,long,100000.0,0.019796906316510432,1979.6906316510433,296.9535947476565,1682.7370369033868,365923.67590776295
LETF_2x,1977-04-12T00:00:00,1.0,1977-04-20T00:00:00,1.0370800705969383,8,long,100000.0,0.0370800705969383,3708.00705969383,556.2010589540745,3151.8060007397553,369075.4819085027
LETF_2x,1977-05-03T00:00:00,1.0,1977-05-20T00:00:00,1.0284254968219813,17,long,100000.0,0.028425496821981255,2842.5496821981255,426.38245232971883,2416.1672298684066,371491.6491383711
LETF_2x,1977-06-08T00:00:00,1.0,1977-08-02T00:00:00,1.0360447454934536,55,long,100000.0,0.0360447454934536,3604.47454934536,540.671182401804,3063.8033669435563,374555.45250531466
LETF_2x,1977-08-04T00:00:00,1.0,1977-08-05T00:00:00,1.0107263279239105,1,long,100000.0,0.010726327923910484,1072.6327923910483,160.89491885865723,911.7378735323911,375467.19037884707
LETF_2x,1977-08-10T00:00:00,1.0,1977-08-11T00:00:00,1.0037707177651802,1,long,100000.0,0.0037707177651802315,377.07177651802317,56.560766477703474,320.5110100403197,375787.70138888736
LETF_2x,1977-08-15T00:00:00,1.0,1977-08-15T00:00:00,1.0045603174603175,0,long,100000.0,0.004560317460317487,456.0317460317487,68.4047619047623,387.6269841269864,376175.32837301434
LETF_2x,1977-09-06T00:00:00,1.0,1977-09-07T00:00:00,1.0093415434794657,1,long,100000.0,0.009341543479465697,934.1543479465697,140.12315219198544,794.0311957545842,376969.35956876894
LETF_2x,1977-11-10T00:00:00,1.0,1977-12-05T00:00:00,1.0588202993345062,25,long,100000.0,0.058820299334506165,5882.029933450616,882.3044900175925,4999.725443433023,381969.085012202
LETF_2x,1977-12-09T00:00:00,1.0,1977-12-15T00:00:00,1.0139449537127794,6,long,100000.0,0.013944953712779373,1394.4953712779372,209.1743056916906,1185.3210655862467,383154.4060777882
LETF_2x,1977-12-22T00:00:00,1.0,1978-01-03T00:00:00,1.0168534465690622,12,long,100000.0,0.01685344656906218,1685.344656906218,252.8016985359327,1432.5429583702853,384586.9490361585
LETF_2x,1978-03-16T00:00:00,1.0,1978-03-23T00:00:00,1.0108049965772412,7,long,100000.0,0.01080499657724121,1080.499657724121,162.07494865861815,918.424709065503,385505.37374522403
LETF_2x,1978-03-28T00:00:00,1.0,1978-03-31T00:00:00,1.008370376222112,3,long,100000.0,0.008370376222111897,837.0376222111897,125.55564333167845,711.4819788795113,386216.8557241035
LETF_2x,1978-04-04T00:00:00,1.0,1978-10-17T00:00:00,1.3923007577291708,196,long,100000.0,0.39230075772917083,39230.07577291708,5884.511365937562,33345.564406979516,419562.42013108305
LETF_2x,1978-12-26T00:00:00,1.0,1978-12-26T00:00:00,1.0203603174603175,0,long,100000.0,0.020360317460317523,2036.0317460317524,305.40476190476284,1730.6269841269896,421293.04711521004
LETF_2x,1979-01-03T00:00:00,1.0,1979-02-06T00:00:00,1.0527503982297817,34,long,100000.0,0.05275039822978167,5275.039822978167,791.255973446725,4483.783849531442,425776.8309647415
LETF_2x,1979-02-08T00:00:00,1.0,1979-02-26T00:00:00,1.0211202419779848,18,long,100000.0,0.02112024197798479,2112.024197798479,316.8036296697718,1795.2205681287069,427572.05153287016
LETF_2x,1979-03-02T00:00:00,1.0,1979-05-09T00:00:00,1.0845235361233976,68,long,100000.0,0.08452353612339758,8452.353612339759,1267.8530418509638,7184.500570488795,434756.55210335896
