regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,1986-10-16,1987-10-16,253,1.0,1.6297629609242215,0.6297629609242215,1.0,1.5350735167855885,0.09483169167614744,0.5350735167855885
-1 short/cash,1987-10-16,1988-06-01,157,1.6297629609242215,1.627318316482835,-0.0015000000000000568,1.5350735167855885,1.53277090651041,0.0,-0.0015000000000000568
+1 long,1988-06-01,1990-01-22,415,1.627318316482835,3.2814502720793857,1.0164771937009034,1.53277090651041,2.8567487022471303,0.23440047461129682,0.8637806146457727
-1 short/cash,1990-01-22,1990-01-23,1,3.2814502720793857,3.2765280966712664,-0.0015000000000000568,2.8567487022471303,2.85246357919376,0.0,-0.0014999999999999458
+1 long,1990-01-23,1990-01-24,1,3.2765280966712664,3.2330240996851183,-0.013277468009612159,2.85246357919376,2.814590085272431,0.0,-0.013277468009612159
-1 short/cash,1990-01-24,1990-02-07,10,3.2330240996851183,3.2281745635355907,-0.0014999999999999458,2.814590085272431,2.8103682001445223,0.0,-0.0014999999999999458
+1 long,1990-02-07,1990-02-08,1,3.2281745635355907,3.201757195718766,-0.008183376486273986,2.8103682001445223,2.7873698990976874,0.0,-0.008183376486273986
-1 short/cash,1990-02-08,1990-02-09,1,3.201757195718766,3.196954559925188,-0.0014999999999999458,2.7873698990976874,2.783188844249041,0.0,-0.0014999999999999458
+1 long,1990-02-09,1990-02-12,1,3.196954559925188,3.092276704266934,-0.03274299139888415,2.783188844249041,2.6920589158603243,0.0,-0.03274299139888415
-1 short/cash,1990-02-12,1990-02-15,3,3.092276704266934,3.087638289210534,-0.0014999999999999458,2.6920589158603243,2.688020827486534,0.0,-0.0015000000000000568
+1 long,1990-02-15,1990-02-16,1,3.087638289210534,3.0245699527050993,-0.020426076696166473,2.688020827486534,2.6331151079034014,0.0,-0.020426076696166362
-1 short/cash,1990-02-16,1990-03-02,9,3.0245699527050993,3.0200330977760417,-0.0014999999999999458,2.6331151079034014,2.6291654352415463,0.0,-0.0014999999999999458
+1 long,1990-03-02,1990-03-05,1,3.0200330977760417,2.9684388145192036,-0.017084012521197955,2.6291654352415463,2.584248740025579,0.0,-0.017084012521197844
-1 short/cash,1990-03-05,1990-03-06,1,2.9684388145192036,2.9639861562974246,-0.0015000000000000568,2.584248740025579,2.5803723669155407,0.0,-0.0015000000000000568
+1 long,1990-03-06,1990-04-20,32,2.9639861562974246,2.911124288290862,-0.01783472162791644,2.5803723669155407,2.534352144055235,0.0,-0.017834721627916106
-1 short/cash,1990-04-20,1990-05-04,10,2.911124288290862,2.9067576018584256,-0.0015000000000000568,2.534352144055235,2.530550615839152,0.0,-0.0015000000000000568
+1 long,1990-05-04,1990-08-06,64,2.9067576018584256,2.8178532356794816,-0.030585407645310148,2.530550615839152,2.4531526936866217,0.0,-0.030585407645309814
-1 short/cash,1990-08-06,1990-12-12,90,2.8178532356794816,2.8136264558259625,-0.0014999999999999458,2.4531526936866217,2.449472964646092,0.0,-0.0014999999999999458
+1 long,1990-12-12,1990-12-13,1,2.8136264558259625,2.788987791277335,-0.008756906766216321,2.449472964646092,2.428023158268319,0.0,-0.00875690676621621
-1 short/cash,1990-12-13,1990-12-18,3,2.788987791277335,2.784804309590419,-0.0014999999999999458,2.428023158268319,2.4243811235309165,0.0,-0.0014999999999999458
+1 long,1990-12-18,1990-12-27,6,2.784804309590419,2.741542276374661,-0.015535035286598275,2.4243811235309165,2.386718277228701,0.0,-0.015535035286598275
-1 short/cash,1990-12-27,1990-12-31,2,2.741542276374661,2.737429962960099,-0.0014999999999999458,2.386718277228701,2.383138199812858,0.0,-0.0014999999999999458
+1 long,1990-12-31,1991-01-02,1,2.737429962960099,2.640930398012641,-0.035251884524237775,2.383138199812858,2.2991280871877553,0.0,-0.035251884524237775
-1 short/cash,1991-01-02,1991-01-18,12,2.640930398012641,2.636969002415622,-0.0015000000000000568,2.2991280871877553,2.2956793950569736,0.0,-0.0015000000000000568
+1 long,1991-01-18,1991-11-22,215,2.636969002415622,3.912860082608435,0.48384758373117775,2.2956793950569736,3.2393079562648857,0.16738143927075866,0.41104544617149963
