regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,1986-05-27,1987-10-16,353,1.0,1.535385936570811,0.5353859365708109,1.0,1.4548530460851892,0.08065387129256046,0.45485304608518917
-1 short/cash,1987-10-16,1988-06-14,166,1.535385936570811,1.3888744521748708,-0.09542322936939518,1.4548530460851892,1.316026270169839,0.0,-0.09542322936939507
+1 long,1988-06-14,1990-08-17,551,1.3888744521748708,2.5696413574141204,0.8501610087148332,1.316026270169839,2.266739252400441,0.1683737998119279,0.7224118574076093
-1 short/cash,1990-08-17,1991-01-30,114,2.5696413574141204,2.378222775547463,-0.07449233384820886,2.266739252400441,2.0978845552637857,0.0,-0.07449233384820975
+1 long,1991-01-30,1994-04-04,803,2.378222775547463,5.745366776105621,1.4158236289630381,2.0978845552637857,4.622111876791076,0.4466772184795167,1.2032250846185844
-1 short/cash,1994-04-04,1995-03-14,238,5.745366776105621,4.881783986901917,-0.15030942720580598,4.622111876791076,3.927364888109456,0.0,-0.15030942720580598
+1 long,1995-03-14,1998-08-27,874,4.881783986901917,40.959400420974994,7.390252524665414,3.927364888109456,28.59706676869789,4.361057986023847,6.2814896459656095
-1 short/cash,1998-08-27,1998-11-02,46,40.959400420974994,36.847678707510504,-0.1003853003511963,28.59706676869789,25.726341631958924,0.0,-0.10038530035119675
+1 long,1998-11-02,1999-10-15,240,36.847678707510504,47.47351348584368,0.28837189074185443,25.726341631958924,32.02649391662879,1.1202819164837492,0.2448911071305766
-1 short/cash,1999-10-15,1999-11-12,20,47.47351348584368,42.195940953729306,-0.11116877906431166,32.02649391662879,28.46614769020656,0.0,-0.11116877906431166
+1 long,1999-11-12,2000-10-10,229,42.195940953729306,36.27650804620602,-0.14028441536626346,28.46614769020656,24.472790803756222,0.0,-0.14028441536626346
-1 short/cash,2000-10-10,2003-04-23,633,36.27650804620602,43.83200647615793,0.2082752402830046,24.472790803756222,28.799799353116217,0.7712246726970979,0.17680895424055443
+1 long,2003-04-23,2007-11-26,1157,43.83200647615793,157.78235260308074,2.5997063627216153,28.799799353116217,92.43368777815368,11.254014219694334,2.209525408313378
-1 short/cash,2007-11-26,2009-05-04,361,157.78235260308074,185.58682119158345,0.17622039556253788,92.43368777815368,106.25828606843854,2.46780443994558,0.14956233622815862
+1 long,2009-05-04,2010-05-20,264,185.58682119158345,290.8180538973857,0.5670188865251957,106.25828606843854,157.44726474708463,9.075089005463859,0.4817410535464166
-1 short/cash,2010-05-20,2010-10-05,95,290.8180538973857,261.15229744258215,-0.10200796015666558,157.44726474708463,141.38639043798807,0.0,-0.10200796015666547
+1 long,2010-10-05,2011-08-04,210,261.15229744258215,287.17580082986666,0.0996487629713696,141.38639043798807,153.3302105720524,2.1483813460876005,0.08447644852566549
-1 short/cash,2011-08-04,2011-10-27,59,287.17580082986666,258.41191132720274,-0.10016125808492016,153.3302105720524,137.97246377872995,0.0,-0.10016125808491994
+1 long,2011-10-27,2015-08-21,959,258.41191132720274,952.6018188315244,2.6863696179443295,137.97246377872995,452.98969956126825,55.71136607467785,2.2831891752526774
-1 short/cash,2015-08-21,2016-07-14,225,952.6018188315244,820.8893569289515,-0.13826601975643227,452.98969956126825,390.35661681227,0.0,-0.1382660197564315
+1 long,2016-07-14,2018-10-24,575,820.8893569289515,1567.0135617551082,0.9089217670180296,390.35661681227,691.8518686056459,53.388456812028814,0.7723585019653216
-1 short/cash,2018-10-24,2019-03-21,100,1567.0135617551082,1416.0823190561791,-0.09631776417421745,691.8518686056459,625.2142434817963,0.0,-0.09631776417421645
+1 long,2019-03-21,2020-02-27,236,1416.0823190561791,1583.563687859654,0.11827092715563414,625.2142434817963,687.926538287389,11.249247312877907,0.10030528808229011
-1 short/cash,2020-02-27,2020-06-01,65,1583.563687859654,1401.2837577716857,-0.11510741973020233,687.926538287389,608.7410895011974,0.0,-0.11510741973020233
+1 long,2020-06-01,2022-02-23,437,1401.2837577716857,3448.418495126173,1.4608994973365212,608.7410895011974,1364.5172416673886,133.73400049493824,1.2415395727360452
-1 short/cash,2022-02-23,2022-08-15,119,3448.418495126173,3247.5665145995968,-0.05824466514445703,1364.5172416673886,1285.0413918426334,0.0,-0.05824466514445703
+1 long,2022-08-15,2022-09-21,26,3247.5665145995968,2195.192558281792,-0.32405000839453335,1285.0413918426334,868.6237180287056,0.0,-0.324050008394533
-1 short/cash,2022-09-21,2023-02-01,91,2195.192558281792,1958.2675405613659,-0.10792903648774699,868.6237180287056,774.8739970714644,0.0,-0.10792903648774543
+1 long,2023-02-01,2025-03-11,527,1958.2675405613659,4675.025614146609,1.3873273275042104,774.8739970714644,1688.4529412053398,161.6674285185689,1.179003228378586
-1 short/cash,2025-03-11,2025-06-10,63,4675.025614146609,4166.274334203206,-0.10882320695825132,1688.4529412053398,1504.7100773452812,0.0,-0.10882320695825232
+1 long,2025-06-10,2026-03-27,200,4166.274334203206,4818.933821345053,0.15665302733039232,1504.7100773452812,1704.7312981179616,35.74979278718636,0.13293007323083295
-1 short/cash,2026-03-27,2026-04-17,14,4818.933821345053,4284.987557465995,-0.11080174239247453,1704.7312981179616,1515.8440999755064,0.0,-0.11080174239247464
