regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,1986-10-16,1987-10-16,253,1.0,1.6297629609242215,0.6297629609242215,1.0,1.5350735167855885,0.09483169167614744,0.5350735167855885
-1 short/cash,1987-10-16,1988-02-22,87,1.6297629609242215,1.627318316482835,-0.0015000000000000568,1.5350735167855885,1.53277090651041,0.0,-0.0015000000000000568
+1 long,1988-02-22,1988-02-23,1,1.627318316482835,1.6141933650168432,-0.00806538667515233,1.53277090651041,1.52040851646498,0.0,-0.008065386675152109
-1 short/cash,1988-02-23,1988-02-29,4,1.6141933650168432,1.6117720749693178,-0.0015000000000000568,1.52040851646498,1.5181279036902826,0.0,-0.0015000000000000568
+1 long,1988-02-29,1988-03-10,8,1.6117720749693178,1.5417636066973364,-0.04343571238092969,1.5181279036902826,1.4521869367081273,0.0,-0.043435712380930025
-1 short/cash,1988-03-10,1988-03-14,2,1.5417636066973364,1.5394509612872904,-0.0014999999999999458,1.4521869367081273,1.450008656303065,0.0,-0.0015000000000000568
+1 long,1988-03-14,1988-03-24,8,1.5394509612872904,1.486049011571149,-0.034688957985051116,1.450008656303065,1.3997093669466072,0.0,-0.03468895798505134
-1 short/cash,1988-03-24,1988-04-06,8,1.486049011571149,1.4838199380537924,-0.0014999999999999458,1.3997093669466072,1.3976098028961872,0.0,-0.0015000000000000568
+1 long,1988-04-06,1988-04-14,6,1.4838199380537924,1.3816434472953727,-0.06886043793995411,1.3976098028961872,1.3013697797995833,0.0,-0.06886043793995367
-1 short/cash,1988-04-14,1988-04-26,8,1.3816434472953727,1.3795709821244297,-0.0014999999999999458,1.3013697797995833,1.299417725129884,0.0,-0.0015000000000000568
+1 long,1988-04-26,1988-04-28,2,1.3795709821244297,1.3580636165718294,-0.015589894127434278,1.299417725129884,1.2791599403677976,0.0,-0.015589894127434278
-1 short/cash,1988-04-28,1988-05-31,22,1.3580636165718294,1.3560265211469718,-0.0014999999999999458,1.2791599403677976,1.2772412004572458,0.0,-0.0015000000000000568
+1 long,1988-05-31,1988-07-27,40,1.3560265211469718,1.3651704285805941,0.006743162682311121,1.2772412004572458,1.284274569606491,0.0015816485227719834,0.005506688279964145
-1 short/cash,1988-07-27,1988-07-28,1,1.3651704285805941,1.3631226729377233,-0.0014999999999999458,1.284274569606491,1.2823481577520812,0.0,-0.0015000000000000568
+1 long,1988-07-28,1988-08-10,9,1.3631226729377233,1.2997199657697953,-0.04651284027965441,1.2823481577520812,1.2227025027076495,0.0,-0.04651284027965452
-1 short/cash,1988-08-10,1988-08-30,14,1.2997199657697953,1.2977703858211407,-0.0014999999999999458,1.2227025027076495,1.220868448953588,0.0,-0.0015000000000000568
+1 long,1988-08-30,1988-08-31,1,1.2977703858211407,1.2817740964741993,-0.012325978094206547,1.220868448953588,1.205820051195878,0.0,-0.012325978094206547
-1 short/cash,1988-08-31,1988-09-02,2,1.2817740964741993,1.2798514353294879,-0.0015000000000000568,1.205820051195878,1.2040113211190844,0.0,-0.0014999999999999458
+1 long,1988-09-02,1988-11-16,52,1.2798514353294879,1.282144417713666,0.0017916004318014878,1.2040113211190844,1.205573959694222,0.0005953616701787401,0.0012978603670315003
-1 short/cash,1988-11-16,1988-11-18,2,1.282144417713666,1.2802212010870955,-0.0015000000000000568,1.205573959694222,1.2037655987546807,0.0,-0.0015000000000000568
+1 long,1988-11-18,1990-01-25,298,1.2802212010870955,2.4441393832622373,0.9091539658824621,1.2037655987546807,2.133741779380548,0.16467910613402453,0.7725558710000902
-1 short/cash,1990-01-25,1990-01-31,4,2.4441393832622373,2.440473174187344,-0.0014999999999999458,2.133741779380548,2.1305411667114775,0.0,-0.0014999999999999458
+1 long,1990-01-31,1990-02-20,13,2.440473174187344,2.419610019731818,-0.008548815318354497,2.1305411667114775,2.112327563749109,0.0,-0.00854881531835483
-1 short/cash,1990-02-20,1990-02-26,4,2.419610019731818,2.41598060470222,-0.0015000000000000568,2.112327563749109,2.109159072403485,0.0,-0.0015000000000000568
+1 long,1990-02-26,1990-04-27,43,2.41598060470222,2.4479593317289456,0.013236334333349031,2.109159072403485,2.1324144160600604,0.004669194780143293,0.011025884183346601
-1 short/cash,1990-04-27,1990-04-30,1,2.4479593317289456,2.4442873927313524,-0.0014999999999999458,2.1324144160600604,2.12921579443597,0.0,-0.0015000000000000568
+1 long,1990-04-30,1990-08-06,68,2.4442873927313524,2.538636356083176,0.03859978316477508,2.12921579443597,2.1985958986620275,0.012826403355217186,0.03258481569005833
-1 short/cash,1990-08-06,1990-12-03,83,2.538636356083176,2.5348284015490514,-0.0014999999999999458,2.1985958986620275,2.1952980048140347,0.0,-0.0014999999999999458
+1 long,1990-12-03,1991-01-03,21,2.5348284015490514,2.4917162392450445,-0.017007921434705753,2.1952980048140347,2.1579605488223907,0.0,-0.017007921434705975
-1 short/cash,1991-01-03,1991-01-17,10,2.4917162392450445,2.487978664886177,-0.0015000000000000568,2.1579605488223907,2.154723607999157,0.0,-0.0015000000000000568
+1 long,1991-01-17,1992-10-07,436,2.487978664886177,4.957710718758677,0.9926660902397604,2.154723607999157,3.9723216957622074,0.3218056802571591,0.8435411767037926
-1 short/cash,1992-10-07,1992-10-08,1,4.957710718758677,4.950274152680539,-0.0015000000000000568,3.9723216957622074,3.966363213218564,0.0,-0.0015000000000000568
+1 long,1992-10-08,1992-10-09,1,4.950274152680539,4.759519409298347,-0.038534177602850384,3.966363213218564,3.813522668722987,0.0,-0.038534177602850495
-1 short/cash,1992-10-09,1992-10-12,1,4.759519409298347,4.7523801301844,-0.0014999999999999458,3.813522668722987,3.8078023847199027,0.0,-0.0014999999999999458
+1 long,1992-10-12,1994-03-29,370,4.7523801301844,6.856548338927837,0.44276092212804374,3.8078023847199027,5.2399998100522955,0.25412986460446074,0.3761217838088369
-1 short/cash,1994-03-29,1994-05-18,34,6.856548338927837,6.846263516419445,-0.0014999999999999458,5.2399998100522955,5.232139810337217,0.0,-0.0015000000000000568
+1 long,1994-05-18,1994-06-21,23,6.846263516419445,6.767132859333788,-0.01155822543141638,5.232139810337217,5.171665558920652,0.0,-0.011558225431416269
-1 short/cash,1994-06-21,1994-06-22,1,6.767132859333788,6.756982160044788,-0.0014999999999999458,5.171665558920652,5.163908060582271,0.0,-0.0015000000000000568
+1 long,1994-06-22,1994-06-23,1,6.756982160044788,6.627909830642078,-0.019102067512614895,5.163908060582271,5.065266740180092,0.0,-0.019102067512615006
-1 short/cash,1994-06-23,1994-07-14,14,6.627909830642078,6.617967965896114,-0.0015000000000000568,5.065266740180092,5.057668840069821,0.0,-0.0015000000000000568
+1 long,1994-07-14,1994-10-04,57,6.617967965896114,6.682594708112514,0.009765345276591786,5.057668840069821,5.098512264721055,0.00855929681192462,0.008075543485102976
-1 short/cash,1994-10-04,1994-10-10,4,6.682594708112514,6.672570816050346,-0.0014999999999999458,5.098512264721055,5.090864496323974,0.0,-0.0014999999999999458
