regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
-1 short/cash,1986-08-06,1986-08-13,5,1.0,0.9985,-0.0014999999999999458,1.0,0.9985,0.0,-0.0014999999999999458
+1 long,1986-08-13,1987-10-16,298,0.9985,1.5084081810137595,0.5106741923022127,0.9985,1.4316972913616957,0.07682612884533192,0.4338480634568809
-1 short/cash,1987-10-16,1988-06-14,166,1.5084081810137595,1.506145568742239,-0.0014999999999999458,1.4316972913616957,1.429549745424653,0.0,-0.0015000000000000568
+1 long,1988-06-14,1990-08-21,553,1.506145568742239,2.6364716608885708,0.75047599355901,1.429549745424653,2.3411444474405885,0.16149029897211795,0.6376795945251579
-1 short/cash,1990-08-21,1991-01-30,112,2.6364716608885708,2.632516953397238,-0.0015000000000000568,2.3411444474405885,2.337632730769428,0.0,-0.0014999999999999458
+1 long,1991-01-30,1998-08-31,1917,2.632516953397238,61.4843594536957,22.355731621918228,2.337632730769428,46.75767322914431,7.851226300769572,19.002146878630548
-1 short/cash,1998-08-31,1998-11-02,44,61.4843594536957,61.39213291451516,-0.0015000000000000568,46.75767322914431,46.687536719300596,0.0,-0.0014999999999999458
+1 long,1998-11-02,2000-10-11,490,61.39213291451516,92.20863968554899,0.5019618199931897,46.687536719300596,66.59708879076489,3.5311054893887706,0.4264425469942108
-1 short/cash,2000-10-11,2003-05-06,641,92.20863968554899,92.07032672602067,-0.0014999999999999458,66.59708879076489,66.49719315757874,0.0,-0.0015000000000000568
+1 long,2003-05-06,2008-01-08,1177,92.07032672602067,301.1300204616827,2.2706522412782766,66.49719315757874,194.82543186879346,22.697808683781748,1.929829405086537
-1 short/cash,2008-01-08,2009-06-01,351,301.1300204616827,300.6783254309902,-0.0014999999999999458,194.82543186879346,194.53319372099025,0.0,-0.0015000000000000568
+1 long,2009-06-01,2010-06-07,256,300.6783254309902,393.6113961617736,0.30907805076263406,194.53319372099025,245.5964730277295,9.076275430319727,0.26249134314823874
-1 short/cash,2010-06-07,2010-10-05,84,393.6113961617736,393.02097906753096,-0.0014999999999999458,245.5964730277295,245.2280783181879,0.0,-0.0015000000000000568
+1 long,2010-10-05,2011-08-04,210,393.02097906753096,432.1850334534071,0.09964876297136982,245.2280783181879,265.944075453282,3.7262669155329573,0.08447644852566483
-1 short/cash,2011-08-04,2012-01-10,109,432.1850334534071,431.53675590322695,-0.0015000000000000568,265.944075453282,265.54515934010203,0.0,-0.0015000000000000568
+1 long,2012-01-10,2015-08-24,910,431.53675590322695,1400.5076897102356,2.2453960654612293,265.54515934010203,772.3013592661109,89.63230451530573,1.9083616556420493
-1 short/cash,2015-08-24,2016-04-19,164,1400.5076897102356,1398.4069281756701,-0.0015000000000000568,772.3013592661109,771.1429072272117,0.0,-0.0015000000000000568
+1 long,2016-04-19,2018-12-14,670,1398.4069281756701,2706.0968181232897,0.9351282974932069,771.1429072272117,1383.9193209385257,108.50389609216558,0.7946340528692224
-1 short/cash,2018-12-14,2019-03-21,65,2706.0968181232897,2702.0376728961046,-0.0015000000000000568,1383.9193209385257,1381.8434419571179,0.0,-0.0015000000000000568
+1 long,2019-03-21,2020-03-09,243,2702.0376728961046,2273.0911337681573,-0.15874928148880796,1381.8434419571179,1162.4767884164041,0.0,-0.15874928148880796
-1 short/cash,2020-03-09,2020-06-02,59,2273.0911337681573,2269.681497067505,-0.0015000000000000568,1162.4767884164041,1160.7330732337796,0.0,-0.0014999999999999458
+1 long,2020-06-02,2022-02-23,436,2269.681497067505,5450.216569106028,1.4013133896310421,1160.7330732337796,2543.040086005877,244.61070058887415,1.1908913811863888
-1 short/cash,2022-02-23,2023-02-02,237,5450.216569106028,5442.041244252369,-0.0014999999999999458,2543.040086005877,2539.2255258768682,0.0,-0.0015000000000000568
+1 long,2023-02-02,2025-04-03,543,5442.041244252369,11139.73599419535,1.0469775024143044,2539.2255258768682,4798.389399410385,399.9480476872363,0.889705877052162
-1 short/cash,2025-04-03,2025-05-16,30,11139.73599419535,11123.026390204057,-0.0014999999999999458,4798.389399410385,4791.191815311269,0.0,-0.0014999999999999458
+1 long,2025-05-16,2026-04-17,230,11123.026390204057,18738.5490524268,0.6846628242228805,4791.191815311269,8071.542734975818,0.0,0.6846628242228776
