regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
-1 short/cash,2010-01-29,2010-02-02,2,1.0,0.9985,-0.0014999999999999458,1.0,0.9985,0.0,-0.0014999999999999458
+1 long,2010-02-02,2010-06-07,86,0.9985,0.956780452561129,-0.041782220770026135,0.9985,0.956780452561129,0.0,-0.041782220770026135
-1 short/cash,2010-06-07,2010-10-13,90,0.956780452561129,0.9553452818822873,-0.0014999999999999458,0.956780452561129,0.9553452818822873,0.0,-0.0014999999999999458
+1 long,2010-10-13,2011-08-04,204,0.9553452818822873,0.9870379121107299,0.03317400612059296,0.9553452818822873,0.9820690648880399,0.004976311690225238,0.02797290520250395
-1 short/cash,2011-08-04,2012-01-10,109,0.9870379121107299,0.9855573552425638,-0.0014999999999999458,0.9820690648880399,0.9805959612907078,0.0,-0.0015000000000000568
+1 long,2012-01-10,2015-08-24,910,0.9855573552425638,1.54971871706007,0.5724287468573106,0.9805959612907078,1.457498446900155,0.08454565016077939,0.4863394348287191
-1 short/cash,2015-08-24,2016-04-18,163,1.54971871706007,1.5473941389844799,-0.0014999999999999458,1.457498446900155,1.4553121992298048,0.0,-0.0015000000000000568
+1 long,2016-04-18,2018-12-07,666,1.5473941389844799,2.042699060204385,0.32008969708581336,1.4553121992298048,1.8509406288492196,0.0703074726062493,0.27185124252294
-1 short/cash,2018-12-07,2019-04-01,77,2.042699060204385,2.0396350116140782,-0.0015000000000000568,1.8509406288492196,1.8481642179059459,0.0,-0.0014999999999999458
+1 long,2019-04-01,2020-03-09,236,2.0396350116140782,1.9822019769315642,-0.028158486374022407,1.8481642179059459,1.7961227109590863,0.0,-0.028158486374021963
-1 short/cash,2020-03-09,2020-06-05,62,1.9822019769315642,1.9792286739661669,-0.0014999999999999458,1.7961227109590863,1.7934285268926475,0.0,-0.0015000000000000568
+1 long,2020-06-05,2022-02-23,433,1.9792286739661669,2.680298077600009,0.35421344327483517,1.7934285268926475,2.3329930251853614,0.095835749108908,0.30085642678360913
-1 short/cash,2022-02-23,2023-02-01,236,2.680298077600009,2.676277630483609,-0.0015000000000000568,2.3329930251853614,2.3294935356475834,0.0,-0.0014999999999999458
+1 long,2023-02-01,2025-03-13,529,2.676277630483609,3.688591465819389,0.37825441718199193,2.3294935356475834,3.0779394363093213,0.13289466098533845,0.32129125460469465
-1 short/cash,2025-03-13,2025-06-26,72,3.688591465819389,3.6830585786206598,-0.0015000000000000568,3.0779394363093213,3.073322527154857,0.0,-0.0015000000000000568
+1 long,2025-06-26,2026-03-27,189,3.6830585786206598,3.8434104245867893,0.04353768547069459,3.073322527154857,3.1863655766929284,0.020793490234552413,0.03678203265009139
-1 short/cash,2026-03-27,2026-04-17,14,3.8434104245867893,3.837645308949909,-0.0015000000000000568,3.1863655766929284,3.181586028327889,0.0,-0.0014999999999999458
+1 long,2026-04-17,2026-04-20,1,3.837645308949909,3.8299715314712306,-0.001999605711549779,3.181586028327889,3.1752241107338577,0.0,-0.001999605711549779
