regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,1986-10-16,1987-10-16,253,1.0,1.6297629609242215,0.6297629609242215,1.0,1.5350735167855885,0.09483169167614744,0.5350735167855885
-1 short/cash,1987-10-16,1988-03-17,105,1.6297629609242215,1.627318316482835,-0.0015000000000000568,1.5350735167855885,1.53277090651041,0.0,-0.0015000000000000568
+1 long,1988-03-17,1988-03-25,6,1.627318316482835,1.4065176602765603,-0.13568375281579625,1.53277090651041,1.3247987977082076,0.0,-0.13568375281579625
-1 short/cash,1988-03-25,1988-04-11,10,1.4065176602765603,1.4044078837861456,-0.0014999999999999458,1.3247987977082076,1.3228115995116454,0.0,-0.0014999999999999458
+1 long,1988-04-11,1988-04-19,6,1.4044078837861456,1.2157619962906154,-0.13432414448355234,1.3228115995116454,1.1451260630943243,0.0,-0.13432414448355223
-1 short/cash,1988-04-19,1988-06-01,30,1.2157619962906154,1.2139383532961796,-0.0014999999999999458,1.1451260630943243,1.1434083739996828,0.0,-0.0015000000000000568
+1 long,1988-06-01,1988-08-22,57,1.2139383532961796,1.0928941228755784,-0.09971200769127408,1.1434083739996828,1.0293968294171592,0.0,-0.09971200769127408
-1 short/cash,1988-08-22,1988-09-14,16,1.0928941228755784,1.091254781691265,-0.0015000000000000568,1.0293968294171592,1.0278527341730335,0.0,-0.0014999999999999458
+1 long,1988-09-14,1990-08-16,486,1.091254781691265,2.20418580060654,1.0198635896838093,1.0278527341730335,1.9186506095768643,0.1577082661353955,0.8666590512312338
-1 short/cash,1990-08-16,1990-12-12,82,2.20418580060654,2.2008795219056303,-0.0014999999999999458,1.9186506095768643,1.915772633662499,0.0,-0.0015000000000000568
+1 long,1990-12-12,1991-01-07,16,2.2008795219056303,1.922780936715275,-0.12635793210051027,1.915772633662499,1.6736995652981566,0.0,-0.1263579321005106
-1 short/cash,1991-01-07,1991-01-18,9,1.922780936715275,1.9198967653102021,-0.0014999999999999458,1.6736995652981566,1.6711890159502094,0.0,-0.0014999999999999458
+1 long,1991-01-18,1994-03-30,809,1.9198967653102021,5.217942046674203,1.7178242814691802,1.6711890159502094,4.111000708366903,0.4316448453752308,1.4599256392488065
-1 short/cash,1994-03-30,1994-06-14,51,5.217942046674203,5.210115133604192,-0.0014999999999999458,4.111000708366903,4.104834207304353,0.0,-0.0014999999999999458
+1 long,1994-06-14,1994-06-24,8,5.210115133604192,4.495565353469051,-0.13714663914554182,4.104834207304353,3.541869991522906,0.0,-0.13714663914554193
-1 short/cash,1994-06-24,1994-08-01,25,4.495565353469051,4.4888220054388475,-0.0015000000000000568,3.541869991522906,3.536557186535622,0.0,-0.0015000000000000568
+1 long,1994-08-01,1998-08-28,1031,4.4888220054388475,47.179823776462534,9.510513386206327,3.536557186535622,32.12506475525525,5.053547215735267,8.083711378275396
-1 short/cash,1998-08-28,1998-09-23,17,47.179823776462534,47.109054040797844,-0.0014999999999999458,32.12506475525525,32.07687715812237,0.0,-0.0014999999999999458
