regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,2009-11-16,2010-05-20,127,1.0,0.9318276321264258,-0.06817236787357417,1.0,0.9318276321264258,0.0,-0.06817236787357417
-1 short/cash,2010-05-20,2010-10-05,95,0.9318276321264258,0.9304298906782362,-0.0014999999999999458,0.9318276321264258,0.9304298906782362,0.0,-0.0014999999999999458
+1 long,2010-10-05,2011-08-04,210,0.9304298906782362,1.0001516457961792,0.0749349906064598,0.9304298906782362,0.9894840358030852,0.01068363544626345,0.06346974201549083
-1 short/cash,2011-08-04,2011-10-27,59,1.0001516457961792,0.9986514183274849,-0.0015000000000000568,0.9894840358030852,0.9879998097493806,0.0,-0.0014999999999999458
+1 long,2011-10-27,2015-08-21,959,0.9986514183274849,2.5013811956967045,1.5047590678696996,0.9879998097493806,2.2514739316500183,0.22356289521610562,1.2788202076892454
-1 short/cash,2015-08-21,2016-07-14,225,2.5013811956967045,2.4976291239031596,-0.0014999999999999458,2.2514739316500183,2.2480967207525433,0.0,-0.0014999999999999458
+1 long,2016-07-14,2018-10-24,575,2.4976291239031596,3.7746081630199186,0.5112764849254983,2.2480967207525433,3.224580039775444,0.17317543328593407,0.43436001218667575
-1 short/cash,2018-10-24,2019-03-21,100,3.7746081630199186,3.7689462507753886,-0.0015000000000000568,3.224580039775444,3.219743169715781,0.0,-0.0014999999999999458
+1 long,2019-03-21,2020-02-27,236,3.7689462507753886,4.025016881764085,0.06794223476549033,3.219743169715781,3.404961791875801,0.03358830662133094,0.057525899550668225
-1 short/cash,2020-02-27,2020-06-01,65,4.025016881764085,4.018979356441439,-0.0014999999999999458,3.404961791875801,3.3998543491879873,0.0,-0.0015000000000000568
+1 long,2020-06-01,2022-02-23,437,4.018979356441439,7.527240630154947,0.8729234371633745,3.3998543491879873,5.921730044655233,0.44660675901929836,0.7417599215888655
-1 short/cash,2022-02-23,2022-08-15,119,7.527240630154947,7.515949769209715,-0.0014999999999999458,5.921730044655233,5.9128474495882495,0.0,-0.0015000000000000568
+1 long,2022-08-15,2022-09-21,26,7.515949769209715,5.797290405801775,-0.22866828759935331,5.9128474495882495,4.560766748454699,0.0,-0.22866828759935365
-1 short/cash,2022-09-21,2023-02-02,92,5.797290405801775,5.788594470193072,-0.0015000000000000568,4.560766748454699,4.553925598332017,0.0,-0.0014999999999999458
+1 long,2023-02-02,2025-03-11,526,5.788594470193072,9.142159358995668,0.5793400982001666,4.553925598332017,6.795431912906238,0.39736143090607423,0.49221408347014406
-1 short/cash,2025-03-11,2025-06-10,63,9.142159358995668,9.128446119957175,-0.0014999999999999458,6.795431912906238,6.785238765036879,0.0,-0.0015000000000000568
+1 long,2025-06-10,2026-03-27,200,9.128446119957175,9.746172892440056,0.0676705284081558,6.785238765036879,7.173998675029463,0.07050654242660563,0.05729494914693256
-1 short/cash,2026-03-27,2026-04-17,14,9.746172892440056,9.731553633101395,-0.0015000000000000568,7.173998675029463,7.163237677016919,0.0,-0.0014999999999999458
+1 long,2026-04-17,2026-04-20,1,9.731553633101395,9.69207151027966,-0.004057124310288707,7.163237677016919,7.1341755312971165,0.0,-0.004057124310288818
