period,symbol,side,volume,entry_time,exit_time,entry_price,exit_price,pnl
train,SPY,long,240.1422889204402,2022-03-31T19:00:00,2022-04-04T17:00:00,427.3396136643541,431.1524005468846,915.6113691367113
train,SPY,long,223.72342706401687,2022-04-06T14:00:00,2022-04-08T14:00:00,420.9818151900753,425.5893268819559,1030.8083059450614
train,SPY,long,219.370805727636,2022-04-11T14:00:00,2022-04-13T18:00:00,418.4273425888299,418.95242862352217,115.1885465067716
train,SPY,long,203.78429011322328,2022-04-22T14:00:00,2022-04-25T14:00:00,409.0230990124218,397.9726397595687,-2251.909994267769
train,SPY,long,103.08861471769173,2022-05-09T14:00:00,2022-05-11T19:00:00,379.4054083524595,371.5764228800829,-807.0792669922416
train,SPY,long,128.77667679987965,2022-05-12T15:00:00,2022-05-13T14:00:00,367.8014800360238,379.2966067416092,1480.3042165388354
train,SPY,long,129.13642668010982,2022-05-18T17:00:00,2022-05-20T16:00:00,371.75618206308104,362.32355545777716,-1218.0956940166777
train,SPY,long,224.18943563875914,2022-06-09T14:00:00,2022-06-10T14:00:00,387.26277685370155,369.7930225640298,-3916.5343549493023
train,SPY,long,134.5751856208823,2022-06-10T15:00:00,2022-06-13T14:00:00,369.996434271166,355.86641638240366,-1901.5497802065775
train,SPY,long,99.83994354730655,2022-06-16T14:00:00,2022-06-21T14:00:00,346.3249881662626,357.3289512415356,1098.6350522319042
train,SPY,long,240.00207220894924,2022-07-13T14:00:00,2022-07-15T14:00:00,360.6165695289911,364.63582541235485,964.6297407453154
train,SPY,long,231.57029288873778,2022-07-26T15:00:00,2022-07-27T14:00:00,371.149300372072,376.39428677305017,1214.5830370719632
train,SPY,long,214.0141299618747,2022-08-19T14:00:00,2022-08-22T17:00:00,401.43149540777705,392.77061659533723,-1853.5504437495422
train,SPY,long,189.44834614746037,2022-08-26T18:00:00,2022-08-30T14:00:00,387.15030960964316,378.5701959864211,-1625.4883356767161
train,SPY,long,215.67034910736095,2022-09-01T14:00:00,2022-09-02T14:00:00,370.9022539112058,380.38978818891877,2046.1798298424153
train,SPY,long,133.97670261633812,2022-09-21T19:00:00,2022-09-23T14:00:00,360.1394470142756,350.5696948457237,-1282.1238403981386
train,SPY,long,131.0578236784838,2022-10-07T14:00:00,2022-10-10T16:00:00,349.5869585810867,341.92543216903084,-1004.1029776192659
train,SPY,long,187.79613665551605,2022-10-13T14:00:00,2022-10-13T15:00:00,337.3409197891359,346.22848124978896,1669.0497065990974
train,SPY,long,269.4855408070472,2022-11-02T18:00:00,2022-11-03T15:00:00,363.2021493533972,354.71531530154095,-2287.0790642041447
train,SPY,long,138.14420808148753,2022-11-17T15:00:00,2022-11-18T20:00:00,372.63355515464576,378.04814573854475,747.9943282982044
train,SPY,long,264.3212763515744,2022-11-28T19:00:00,2022-11-30T18:00:00,377.8286997765401,381.54974000162036,983.5501016487711
train,SPY,long,205.49108724545508,2022-12-06T15:00:00,2022-12-08T15:00:00,377.3087082579134,378.42024976102493,228.41187199283755
train,SPY,long,136.539743519946,2022-12-15T15:00:00,2022-12-19T16:00:00,372.7719015219993,365.1730475354104,-1037.5455743743744
train,SPY,long,248.22275241133337,2022-12-28T20:00:00,2022-12-29T15:00:00,361.1040134068737,367.2147537059264,1516.8247763017105
train,SPY,long,347.59146339034095,2023-01-18T16:00:00,2023-01-20T18:00:00,378.4872722811149,377.10217114670047,-481.44933025472704
train,SPY,long,236.85165620222466,2023-02-16T20:00:00,2023-02-21T18:00:00,391.3078450655053,383.0883002710103,-1946.8127978045136
train,SPY,long,177.34199550991036,2023-02-24T15:00:00,2023-02-27T15:00:00,377.78273987015854,382.6617466344839,865.2527956918117
train,SPY,long,282.9526654172654,2023-03-09T20:00:00,2023-03-14T14:00:00,375.4438839753473,375.7362409621631,82.72318867288402
train,SPY,long,465.9582007308153,2023-04-21T14:00:00,2023-04-24T19:00:00,395.29693141747026,397.08671560327855,833.9646189156966
train,SPY,long,404.0756713714398,2023-04-25T14:00:00,2023-04-27T15:00:00,394.37317183774735,393.72365338323056,-262.4546055770137
train,SPY,long,218.9232238497596,2023-05-04T14:00:00,2023-05-05T14:00:00,389.5763577699942,395.54711630368865,1307.1377070248495
train,SPY,long,341.172430181216,2023-05-12T16:00:00,2023-05-12T19:00:00,394.09411946473404,396.095598554201,682.8494849103283
train,SPY,long,401.8063109403013,2023-05-23T18:00:00,2023-05-25T17:00:00,399.0737609493361,399.29988959640673,90.85991747738015
train,SPY,long,237.4708079213637,2023-07-06T14:00:00,2023-07-07T16:00:00,422.2928941307887,427.13656648642933,1150.23078760036
train,SPY,long,232.2565062141678,2023-08-02T14:00:00,2023-08-04T16:00:00,435.25442613733077,437.26336701468927,466.5895893661097
train,SPY,long,215.71213723806306,2023-08-08T14:00:00,2023-08-09T18:00:00,430.32865764009495,432.921929878325,559.400296948738
train,SPY,long,288.5510452798683,2023-08-16T19:00:00,2023-08-21T18:00:00,424.6495363138076,423.9831088112095,-192.29835247792892
train,SPY,long,313.18390721888755,2023-08-25T14:00:00,2023-08-25T18:00:00,420.36604939510863,425.72161533970376,1677.2770678967145
train,SPY,long,440.842337050036,2023-09-05T19:00:00,2023-09-11T14:00:00,433.9022543930025,431.6325375364101,-1000.5872835020658
train,SPY,long,321.8256140600954,2023-09-19T14:00:00,2023-09-20T14:00:00,427.013984000639,429.9799983488669,954.5393889294887
train,SPY,long,311.7226435686587,2023-09-20T19:00:00,2023-09-25T14:00:00,425.0899518172227,416.0319766263298,-2823.5759718844533
train,SPY,long,252.81300047416954,2023-09-26T15:00:00,2023-09-28T15:00:00,413.99163015480144,416.25006591663913,570.961921328353
train,SPY,long,217.67483919759616,2023-10-03T14:00:00,2023-10-04T19:00:00,408.8107979026754,411.57326224663774,601.3189818610944
train,SPY,long,259.32040853240744,2023-10-13T15:00:00,2023-10-16T14:00:00,418.0917088126454,423.35493035214307,1364.8607598191081
train,SPY,long,267.06693429337275,2023-10-19T14:00:00,2023-10-24T18:00:00,415.77996233535936,410.52643365310195,-1403.043799392789
train,SPY,long,232.88103117020805,2023-10-25T15:00:00,2023-10-27T17:00:00,406.63959785696517,397.7948655276793,-2059.770385268571
train,SPY,long,331.1358746299668,2023-11-09T19:00:00,2023-11-10T16:00:00,420.4761517200114,423.38400892413046,962.8958385850175
train,SPY,long,257.39734752944065,2023-12-20T20:00:00,2023-12-22T15:00:00,455.4193565240285,461.4582006467536,1554.3824593331915
train,SPY,long,330.1443487169304,2024-01-02T15:00:00,2024-01-08T15:00:00,459.030011108291,457.7842866155877,-411.2689013242558
train,SPY,long,328.8410595119226,2024-01-17T15:00:00,2024-01-18T16:00:00,459.38037112182474,461.7647656586853,784.0868257956647
train,SPY,long,276.5610257206499,2024-01-31T20:00:00,2024-02-01T19:00:00,470.0614854243895,475.4482706329615,1489.7748426194994
train,SPY,long,221.87702547359777,2024-02-13T15:00:00,2024-02-14T20:00:00,481.3168008601559,485.29241379189307,882.0971717282074
train,SPY,long,304.6611535507873,2024-03-15T15:00:00,2024-03-18T14:00:00,497.6373876089509,502.9141099842779,1607.612325834369
train,SPY,long,377.3819044480398,2024-03-26T19:00:00,2024-03-27T19:00:00,506.404264006851,510.64614351125897,1600.8085658125838
train,SPY,long,270.2506380869694,2024-04-02T14:00:00,2024-04-04T14:00:00,504.7006783371023,510.3239754476223,1519.6996322706295
train,SPY,long,213.09382254403798,2024-04-04T19:00:00,2024-04-05T15:00:00,500.7956108992535,507.102294811364,1343.915382408611
train,SPY,long,207.98786672210042,2024-04-10T15:00:00,2024-04-11T17:00:00,501.156829637318,505.70135186810273,945.2054840520723
train,SPY,long,209.5403038506168,2024-04-15T17:00:00,2024-04-19T17:00:00,494.3424869581762,485.52191588293954,-1848.2651432410537
train,SPY,long,283.95737783809136,2024-04-19T18:00:00,2024-04-22T17:00:00,483.164231417334,489.5294913410836,1807.4625172058231
train,SPY,long,241.19313296995458,2024-04-30T19:00:00,2024-05-01T18:00:00,490.3300301658553,495.2406524688853,1184.408378099935
train,SPY,long,364.2160350540229,2024-05-23T17:00:00,2024-05-24T17:00:00,514.165585539622,516.952827423357,1015.1581876304544
train,SPY,long,357.1379005931708,2024-05-30T14:00:00,2024-05-31T19:00:00,511.0268875864498,514.6146682950313,1281.3324700514672
train,SPY,long,463.2890727430787,2024-06-24T19:00:00,2024-06-25T19:00:00,531.4679307423252,533.6324504046249,1002.798307281021
train,SPY,long,215.92393873614668,2024-07-17T15:00:00,2024-07-22T16:00:00,546.9329829900719,542.143615954444,-1034.1389943858248
train,SPY,long,182.8687559855373,2024-07-24T14:00:00,2024-07-26T16:00:00,534.4453695537987,535.434584422137,180.89649237542352
train,SPY,long,229.26419497927822,2024-07-30T16:00:00,2024-07-31T14:00:00,527.6579843684818,539.2739134158588,2663.116621983301
