period,symbol,side,volume,entry_time,exit_time,entry_price,exit_price,pnl
train,XLK,long,2849.9872370380945,2021-07-27T15:00:00,2021-07-29T14:00:00,73.31080938832177,74.2318055138206,2624.827203033205
train,XLK,long,2872.852490907908,2021-08-03T14:00:00,2021-08-03T15:00:00,73.59530557369945,73.9810631131521,1108.224508103065
train,XLK,long,2875.6646935614617,2021-08-10T14:00:00,2021-08-12T14:00:00,73.88944569753527,74.21492862146417,935.9797526994954
train,XLK,long,2882.901161659402,2021-08-17T16:00:00,2021-08-19T16:00:00,74.01240591317297,74.3740536064716,1042.5945551220805
train,XLK,long,2836.5006628212514,2021-08-26T14:00:00,2021-08-27T14:00:00,75.57231296341423,75.98218034906577,1162.5891110693997
train,XLK,long,2815.1013712983613,2021-09-02T16:00:00,2021-09-03T14:00:00,76.5391177966,76.82361398192738,800.8856014442725
train,XLK,long,2849.275034847668,2021-09-10T15:00:00,2021-09-15T16:00:00,75.88815194883693,75.83511028709702,-151.1302826023637
train,XLK,long,2874.7828826214914,2021-09-17T14:00:00,2021-09-20T14:00:00,75.16485656232626,73.5072978648205,-4765.121370529942
train,XLK,long,2885.7995082859893,2021-09-20T15:00:00,2021-09-22T14:00:00,73.309243109451,74.42994318857262,3234.115737265237
train,XLK,long,2930.7030473492205,2021-09-28T14:00:00,2021-10-01T17:00:00,73.23436875073438,72.75613897550309,-1401.5494596034575
train,XLK,long,2991.1455715843804,2021-10-04T14:00:00,2021-10-05T14:00:00,71.3093731405621,72.5073628803735,3583.3617050404073
train,XLK,long,2968.6986185159717,2021-10-11T19:00:00,2021-10-14T14:00:00,72.99525386311052,74.23671903703949,3685.5359467786307
train,XLK,long,2744.750276501191,2021-11-10T15:00:00,2021-11-12T15:00:00,80.22666773597209,80.39815417051888,470.6874386385135
train,XLK,long,2733.2902070558875,2021-11-23T15:00:00,2021-11-24T20:00:00,80.7266352281902,82.24344481808424,4145.880798025831
train,XLK,long,2794.957453725241,2021-12-01T20:00:00,2021-12-06T18:00:00,80.35467873636829,80.63002315237416,769.5759278572554
train,XLK,long,2768.604642235414,2021-12-14T15:00:00,2021-12-15T20:00:00,81.38359734362362,84.10564257892145,7536.267074820354
train,XLK,long,2911.4365449350494,2021-12-20T15:00:00,2021-12-21T17:00:00,79.85008621702237,81.47627217146834,4734.537216634088
train,XLK,long,2802.006717317623,2021-12-30T20:00:00,2022-01-03T18:00:00,84.57376922747513,84.83512054157391,732.3081376845951
train,XLK,long,2832.1938592975575,2022-01-04T15:00:00,2022-01-05T19:00:00,83.91797102264874,82.17078908950694,-4948.357942119851
train,XLK,long,2860.137162347802,2022-01-05T20:00:00,2022-01-10T15:00:00,81.45449289529991,78.23357994095421,-9212.252837411565
train,XLK,long,2849.19177274587,2022-01-10T16:00:00,2022-01-11T16:00:00,78.6957845797838,81.26089932924978,7308.503840327544
train,XLK,long,2905.6105537423955,2022-01-13T20:00:00,2022-01-17T15:00:00,79.55727594845004,165.7,250297.20813230242
train,XLK,long,6158.56119560066,2022-01-21T16:00:00,2022-01-24T15:00:00,76.14518934771458,72.85651864525279,-20253.47977328992
train,XLK,long,6244.851003064407,2022-01-24T16:00:00,2022-01-25T19:00:00,72.01196671356935,74.66661848733763,16577.904792203546
train,XLK,long,6008.257508578516,2022-02-03T19:00:00,2022-02-08T16:00:00,77.46888535517986,77.4277467224974,-247.17149870705106
train,XLK,long,6072.5666265527025,2022-02-11T16:00:00,2022-02-11T20:00:00,76.60981390611646,74.95216899722489,-10066.15915240994
train,XLK,long,6087.536501610077,2022-02-14T15:00:00,2022-02-15T16:00:00,74.85053237502417,76.55657567544655,10385.600864648562
train,XLK,long,6247.22239156042,2022-02-17T20:00:00,2022-02-21T15:00:00,74.51658347367484,152.3,485930.3014153294
train,XLK,long,12844.804271380919,2022-03-04T15:00:00,2022-03-07T19:00:00,72.18136108384694,70.43175923103065,-22473.293352270568
train,XLK,long,12967.240628870364,2022-03-07T20:00:00,2022-03-09T15:00:00,69.85339845260027,71.81837314749625,25480.29969835719
train,XLK,long,13417.893213249634,2022-03-14T15:00:00,2022-03-15T16:00:00,69.31133646780837,70.15830831909435,11364.577855183514
train,XLK,long,12210.802648324981,2022-03-31T19:00:00,2022-04-04T14:00:00,77.0472250883645,77.76969434822159,8821.929551596375
train,XLK,long,12724.371490582938,2022-04-06T14:00:00,2022-04-11T14:00:00,74.59616327074272,72.18146735546581,-30725.48786277657
train,XLK,long,12714.906553504856,2022-04-11T15:00:00,2022-04-13T18:00:00,72.35602368669187,72.80696087569024,5733.624219614393
train,XLK,long,12903.4617880902,2022-04-14T16:00:00,2022-04-15T14:00:00,71.72083259255942,146.635,966652.0965285017
train,XLK,long,25826.274214306526,2022-04-21T19:00:00,2022-04-22T18:00:00,71.39111507802478,69.75707386621238,-42201.19641374483
train,XLK,long,25988.393244464824,2022-04-22T19:00:00,2022-04-26T19:00:00,69.40311241678175,67.80301271386776,-41584.02030968021
train,XLK,long,25910.66126065981,2022-05-02T17:00:00,2022-05-03T15:00:00,68.08666675217084,69.80798612947751,44600.523306803014
train,XLK,long,27387.22992739346,2022-05-09T14:00:00,2022-05-10T17:00:00,65.9628980555437,67.43208051005881,40236.837687097504
train,XLK,long,28543.723465143532,2022-05-11T17:00:00,2022-05-12T15:00:00,64.62948163647565,63.18211872334771,-41313.12674602826
train,XLK,long,28431.320431036376,2022-05-12T16:00:00,2022-05-13T14:00:00,63.50456305741798,65.6962147716955,62311.552161854124
train,XLK,long,28987.21735719665,2022-05-18T17:00:00,2022-05-20T15:00:00,64.32885684383275,62.888767111223174,-41744.19409302106
train,XLK,long,29408.13104934705,2022-05-20T16:00:00,2022-05-23T14:00:00,62.05962453789865,64.15430051258335,61600.50556944636
train,XLK,long,27839.880050417436,2022-06-09T14:00:00,2022-06-09T19:00:00,67.65754910450947,66.1035128779,-43264.18214281095
train,XLK,long,28915.056789935963,2022-06-10T14:00:00,2022-06-13T14:00:00,63.72033407800135,61.259574686421445,-71152.99755390124
train,XLK,long,28869.162589226104,2022-06-13T15:00:00,2022-06-15T17:00:00,61.48019449394338,62.13235634256818,18827.36644243962
train,XLK,long,29976.9178125763,2022-06-16T14:00:00,2022-06-20T14:00:00,59.804938592822495,124.595,1942206.3458747317
train,XLK,long,58188.72668275562,2022-06-28T19:00:00,2022-07-01T14:00:00,62.518359911840065,61.14753513183721,-79766.5484535348
train,XLK,long,58323.499999095235,2022-07-01T15:00:00,2022-07-04T14:00:00,61.07461892013695,127.405,3868619.9808513797
train,XLK,long,114112.06006042335,2022-07-12T14:00:00,2022-07-14T14:00:00,63.42252093696283,61.75030914861341,-190819.53202587718
train,XLK,long,106981.73838299529,2022-07-25T18:00:00,2022-07-27T14:00:00,65.95514402333852,67.11694232977578,124291.20247307818
train,XLK,long,101274.21033317475,2022-08-08T16:00:00,2022-08-10T14:00:00,70.83809966688987,71.64746961671825,81968.30253627042
train,XLK,long,100046.10389960386,2022-08-17T15:00:00,2022-08-18T14:00:00,72.48600605130784,73.25162627411969,76597.32035907193
train,XLK,long,101718.49168626127,2022-08-19T14:00:00,2022-08-22T14:00:00,72.00962013485004,70.23775619048092,-180231.32789449603
train,XLK,long,101506.07386693062,2022-08-22T15:00:00,2022-08-25T14:00:00,70.47351860831179,70.51969887579756,4687.577642604832
train,XLK,long,103514.96648181476,2022-08-26T15:00:00,2022-08-29T14:00:00,69.14887409576441,66.93222126007936,-229456.74398775795
train,XLK,long,103281.32205193439,2022-08-29T15:00:00,2022-08-31T18:00:00,67.19471962220037,65.84333916542046,-139572.36017137577
train,XLK,long,105916.96233939395,2022-09-01T14:00:00,2022-09-02T14:00:00,64.27077953306468,66.16660103727739,200799.65486391028
train,XLK,long,109062.37516037846,2022-09-13T19:00:00,2022-09-16T14:00:00,64.1662662963,61.947182920246824,-242018.50367127007
train,XLK,long,108779.69659512378,2022-09-16T15:00:00,2022-09-19T19:00:00,62.21940344392822,63.083072976816496,93949.7097460387
train,XLK,long,111108.41061936454,2022-09-21T19:00:00,2022-09-23T14:00:00,61.718640515083514,60.27380399761169,-160533.4890611125
train,XLK,long,111521.08227737797,2022-09-23T15:00:00,2022-09-27T14:00:00,60.122741832204134,60.692879682226305,63582.39008176988
train,XLK,long,114929.02991986337,2022-09-29T14:00:00,2022-10-03T16:00:00,58.86551477817011,59.18956748777303,37243.06355756725
train,XLK,long,114328.11689167161,2022-10-07T14:00:00,2022-10-10T14:00:00,59.48438235899581,57.698437725998495,-204183.68676337047
train,XLK,long,114090.72502191442,2022-10-10T15:00:00,2022-10-13T14:00:00,57.90797556833774,56.251164721951035,-189026.75068843082
train,XLK,long,105884.14294665628,2022-10-27T15:00:00,2022-10-28T14:00:00,60.70018914188996,62.69810810369423,211547.93694751884
train,XLK,long,108209.04536934801,2022-11-02T15:00:00,2022-11-02T19:00:00,61.253271586172104,59.64519047054468,-174008.9223985201
train,XLK,long,109885.59298814318,2022-11-03T14:00:00,2022-11-07T17:00:00,58.814348560760365,59.17494856856849,39624.74568952474
train,XLK,long,101614.04035329253,2022-11-16T15:00:00,2022-11-18T20:00:00,63.972390563494756,64.37928381549415,41346.06732814866
train,XLK,long,102638.49608110222,2022-11-21T15:00:00,2022-11-22T15:00:00,63.71655947696012,64.2136027308338,51015.77206485172
train,XLK,long,101998.8929293688,2022-12-05T19:00:00,2022-12-06T19:00:00,64.59125814435119,63.23657162879466,-138176.5248531102
train,XLK,long,101794.37797925023,2022-12-15T15:00:00,2022-12-16T16:00:00,63.43149055191075,61.913559438199485,-154516.85353558863
train,XLK,long,101951.25905227035,2022-12-16T17:00:00,2022-12-21T15:00:00,61.894067545888845,62.55087157716049,66961.99793875123
train,XLK,long,105354.96283537717,2022-12-22T15:00:00,2022-12-26T15:00:00,60.49826074326315,124.59,6752382.807448194
train,XLK,long,186904.87379190532,2023-02-10T15:00:00,2023-02-13T15:00:00,68.42280471254941,69.5297484121913,206893.17247631194
train,XLK,long,187679.51838243045,2023-02-16T20:00:00,2023-02-20T15:00:00,69.18764660659596,139.84,13259999.657459347
train,XLK,long,386741.405655961,2023-03-01T19:00:00,2023-03-02T19:00:00,66.14782770501574,66.87601583417946,281620.5006547585
train,XLK,long,382740.9219963222,2023-03-09T20:00:00,2023-03-10T18:00:00,67.538227186474,66.15515845799341,-529357.0003229439
train,XLK,long,380973.90639066434,2023-03-10T19:00:00,2023-03-14T14:00:00,66.53147044419852,68.09292082848361,594871.8525362967
train,XLK,long,370035.3977743372,2023-03-28T14:00:00,2023-03-29T14:00:00,70.0254154299934,71.42131970336021,516533.9930501846
train,XLK,long,365091.985500992,2023-04-05T14:00:00,2023-04-07T14:00:00,72.3176371842782,149.05,28014370.692574363
train,XLK,long,729225.4977576318,2023-04-20T18:00:00,2023-04-25T15:00:00,72.70212309816246,71.095608706272,-1171511.2570811175
train,XLK,long,731056.6735099887,2023-04-25T16:00:00,2023-04-26T14:00:00,70.99765051164383,71.84743785002165,621242.7047853982
train,XLK,long,723033.6927125835,2023-05-03T19:00:00,2023-05-05T14:00:00,72.60171594863718,73.77476532931846,848154.225448193
train,XLK,long,725953.0799207066,2023-05-12T16:00:00,2023-05-12T19:00:00,73.4196668738022,73.94129426019713,378677.0077243846
train,XLK,long,701442.8383559752,2023-05-23T16:00:00,2023-05-25T14:00:00,76.4980031400588,77.85472413564509,951662.2260011893
train,XLK,long,674644.6421667017,2023-06-06T16:00:00,2023-06-08T19:00:00,80.87673443991568,80.9061218982343,19826.091301556797
train,XLK,long,661402.5057920313,2023-06-26T16:00:00,2023-06-27T15:00:00,82.52446864742792,83.10609350451776,384688.1379101491
train,XLK,long,656133.4203622469,2023-07-10T15:00:00,2023-07-11T19:00:00,83.7441629680185,84.43131469795787,450863.2148729558
train,XLK,long,640161.9475224424,2023-07-20T18:00:00,2023-07-25T14:00:00,86.50258634088426,87.0964817646446,380189.2510990789
train,XLK,long,648088.1622539898,2023-07-26T14:00:00,2023-07-27T14:00:00,86.00194722336127,87.05721595146774,683907.1706826269
train,XLK,long,657067.7640219445,2023-08-02T14:00:00,2023-08-04T18:00:00,85.81543461096982,84.05338124647918,-1157788.4642932094
train,XLK,long,658256.1842706735,2023-08-04T19:00:00,2023-08-10T17:00:00,83.98957430013148,82.1833468958508,-1188960.3590669213
train,XLK,long,660241.3513173352,2023-08-11T14:00:00,2023-08-14T14:00:00,82.02628364332693,82.88522330569286,567107.4833805352
train,XLK,long,670057.0373323885,2023-08-16T19:00:00,2023-08-21T14:00:00,81.62871728528427,81.55509388568404,-49331.87701446376
train,XLK,long,669784.959551028,2023-08-25T14:00:00,2023-08-25T18:00:00,81.59190558547246,82.93921379873754,902406.7771245196
train,XLK,long,660254.1714108355,2023-09-12T14:00:00,2023-09-14T14:00:00,84.06810592641769,84.53684157070532,309484.66442985565
train,XLK,long,671355.5573178314,2023-09-15T14:00:00,2023-09-19T19:00:00,83.11590995785377,83.26568337219197,100551.2140544161
train,XLK,long,682359.818274161,2023-09-20T19:00:00,2023-09-26T14:00:00,81.91550880949923,80.05625203452666,-1268682.1150952817
train,XLK,long,685151.7393964812,2023-09-26T15:00:00,2023-09-28T15:00:00,79.82261527047899,80.64403294613221,562795.7492448201
train,XLK,long,690891.9036519732,2023-10-03T17:00:00,2023-10-04T15:00:00,79.9332853165787,81.03014844041455,757813.8516725973
train,XLK,long,673997.7942004431,2023-10-13T15:00:00,2023-10-16T14:00:00,83.00499393025991,83.99118700795644,664691.9590232051
train,XLK,long,683468.2852067627,2023-10-18T14:00:00,2023-10-20T14:00:00,82.77873516921541,80.58500892157367,-1499342.3166887625
train,XLK,long,681341.9209725208,2023-10-20T15:00:00,2023-10-24T18:00:00,80.94653107225794,81.18262717064738,160862.16921077744
train,XLK,long,689134.1741263069,2023-10-25T17:00:00,2023-10-26T16:00:00,80.25299878314814,78.5167087261596,-1196536.8144665137
train,XLK,long,686220.6461508109,2023-10-26T17:00:00,2023-10-30T15:00:00,78.93725490144539,79.91115130740341,668307.8209804716
train,XLK,long,606592.4511814264,2023-11-30T16:00:00,2023-11-30T20:00:00,90.34610699001496,91.11095997547594,463954.0472442055
train,XLK,long,618406.5088180002,2023-12-04T15:00:00,2023-12-05T15:00:00,89.33286123434566,90.71992581253359,857769.763302311
train,XLK,long,596869.5059046882,2023-12-20T19:00:00,2023-12-21T20:00:00,93.92154157519249,94.53772761919552,367782.6596294527
train,XLK,long,595960.259873686,2023-12-29T16:00:00,2024-01-01T15:00:00,94.651105851245,192.475,58299153.37874798
train,XLK,long,1234328.4032268277,2024-01-05T19:00:00,2024-01-08T15:00:00,90.56948949566274,92.28002195385567,2111358.797788939
train,XLK,long,1163100.1667981849,2024-01-31T15:00:00,2024-02-02T15:00:00,97.84048481517887,99.13940499597356,1510774.2789398388
train,XLK,long,1149478.285834246,2024-02-13T15:00:00,2024-02-15T18:00:00,100.24853987521017,100.66508164104631,478805.7149717001
train,XLK,long,1158601.8724961143,2024-02-16T20:00:00,2024-02-19T15:00:00,99.85171606284777,202.56,118998010.09044716
train,XLK,long,2270973.7236459185,2024-02-27T17:00:00,2024-02-27T19:00:00,100.72177075702452,101.43408182392236,1617639.7159871843
train,XLK,long,2283046.6998816207,2024-02-28T15:00:00,2024-02-29T15:00:00,100.86226117512987,101.52034787014348,1502442.6572868212
train,XLK,long,2296300.0597969834,2024-03-05T18:00:00,2024-03-07T15:00:00,100.90169708195086,103.32454060707921,5563575.73163098
train,XLK,long,2332783.3578104065,2024-03-15T14:00:00,2024-03-18T14:00:00,101.58936070702669,102.6772553745316,2537822.575406145
train,XLK,long,2325843.3724865774,2024-03-25T19:00:00,2024-03-27T19:00:00,102.92907263942068,103.0179493211609,206713.2411940828
train,XLK,long,2358640.104240282,2024-04-04T18:00:00,2024-04-05T16:00:00,101.58110963304149,102.41062532926908,1956528.9882191888
train,XLK,long,2390942.027877854,2024-04-10T14:00:00,2024-04-11T15:00:00,100.98612962474711,101.87983403563216,2136795.4364848845
train,XLK,long,2436176.385489391,2024-04-15T17:00:00,2024-04-18T16:00:00,99.94429741107496,97.44340633880122,-6092611.772954506
train,XLK,long,2446119.7730994183,2024-04-18T17:00:00,2024-04-19T18:00:00,97.1718387001575,95.05361111874022,-5181438.370829348
train,XLK,long,2447573.9069139604,2024-04-19T19:00:00,2024-04-23T14:00:00,95.10298705303909,97.2508401950919,5257029.306371622
train,XLK,long,2451779.7886059624,2024-04-30T19:00:00,2024-05-03T14:00:00,96.97680375970347,99.78135682791017,6876146.528702029
train,XLK,long,2315479.2826678324,2024-05-23T17:00:00,2024-05-24T14:00:00,105.5064964098668,106.12863318205275,1440544.8069824127
train,XLK,long,2411278.675109648,2024-05-31T15:00:00,2024-06-03T19:00:00,101.88230283228326,103.99559282029078,5095731.082405264
train,XLK,long,2184234.9828634313,2024-07-11T15:00:00,2024-07-12T14:00:00,114.68892801562451,116.2124417665689,3327712.031686219
train,XLK,long,2264740.3050987,2024-07-17T14:00:00,2024-07-19T16:00:00,112.00793953189243,109.61631973126919,-5416397.756943583
train,XLK,long,2282609.950843183,2024-07-24T14:00:00,2024-07-25T18:00:00,108.87682198530473,106.62864990804503,-5131699.95476077
train,XLK,long,2308036.1603675582,2024-07-25T19:00:00,2024-07-29T16:00:00,105.56515816633234,107.2420125870649,3870240.6387229613
train,XLK,long,2352123.098292636,2024-07-30T14:00:00,2024-07-31T14:00:00,105.14965441610227,107.37062089070339,5223986.545442876
train,XLK,long,2446741.736563503,2024-08-01T18:00:00,2024-08-02T14:00:00,103.11170745062627,100.31447684618465,-6844100.866680073
train,XLK,long,2420434.7040825696,2024-08-02T15:00:00,2024-08-05T14:00:00,101.54614867728425,97.5518715544169,-9667886.9659112
train,XLK,long,2400678.9664854724,2024-08-05T15:00:00,2024-08-06T16:00:00,98.55600561752298,101.0193492796773,5913697.31695916
train,XLK,long,2202446.2764199027,2024-08-22T16:00:00,2024-08-23T19:00:00,109.97741227615892,110.7960535936518,1803013.5214356992
train,XLK,long,2246617.111346806,2024-08-28T14:00:00,2024-08-29T14:00:00,108.57756035564678,109.52975644999039,2139220.038909942
train,XLK,long,2283644.5845762324,2024-08-29T18:00:00,2024-08-30T19:00:00,107.7069810694267,108.99553734253452,2942604.555004395
train,XLK,long,2472789.8684894084,2024-09-06T15:00:00,2024-09-09T19:00:00,100.59889905625872,102.54038979396908,4800898.6259762235
train,XLK,long,2345051.421689971,2024-09-18T14:00:00,2024-09-18T18:00:00,108.02355535539857,108.59981948521079,1351369.0168850715
train,XLK,long,2369794.8452427243,2024-09-18T19:00:00,2024-09-19T14:00:00,107.43739827915181,110.35581747730194,6916054.77203359
train,XLK,long,2388815.920793475,2024-10-01T14:00:00,2024-10-03T15:00:00,109.33234427494226,110.58109224142298,2983029.0233876235
train,XLK,long,2335913.828475647,2024-10-16T14:00:00,2024-10-17T14:00:00,113.02160165992015,114.43387614574274,3298951.5010363287
train,XLK,long,2342842.2358885775,2024-10-23T15:00:00,2024-10-25T14:00:00,114.0250598472492,115.20691060118851,2768889.8628457864
train,XLK,long,2440251.9441729225,2024-10-31T14:00:00,2024-11-05T15:00:00,110.55136014695245,111.8967374203022,3283059.5069378037
train,XLK,long,2349010.5242806044,2024-11-12T17:00:00,2024-11-13T17:00:00,116.17320367039524,117.30797860813779,2665598.2714471146
train,XLK,long,2371364.633861716,2024-11-14T20:00:00,2024-11-15T15:00:00,116.14594925053963,113.81197983705681,-5534692.52364813
train,XLK,long,2383707.715343973,2024-11-15T16:00:00,2024-11-19T18:00:00,113.33874400057313,114.66429987767533,3159737.7713680705
train,XLK,long,2390698.553180898,2024-11-27T15:00:00,2024-11-28T15:00:00,114.26291660272375,231.575,280457828.0485052
train,XLK,long,4544690.654436023,2024-12-09T16:00:00,2024-12-11T16:00:00,118.73264146674987,118.62114611257313,-506711.89414006093
train,XLK,long,4590738.751125898,2024-12-18T19:00:00,2024-12-23T17:00:00,117.4368176840353,117.04648945582461,-1791894.9229051343
oos,XLK,long,822.2429981561993,2025-01-08T17:00:00,2025-01-09T15:00:00,115.53762113271667,233.835,97269.19147385487
oos,XLK,long,1644.9632325924736,2025-01-27T15:00:00,2025-01-29T20:00:00,113.92700346548742,114.95442367233748,1690.0684646909142
oos,XLK,long,1669.9327126376475,2025-02-03T15:00:00,2025-02-04T20:00:00,113.18497776061673,114.62684041805416,2407.8136187854075
oos,XLK,long,1611.759514045154,2025-02-21T16:00:00,2025-02-24T15:00:00,118.68936911025135,115.21748295240438,-5595.845546591525
oos,XLK,long,1603.4469069404292,2025-02-24T16:00:00,2025-02-25T15:00:00,115.98928895318404,113.34628769649579,-4237.912190076444
oos,XLK,long,1597.5164312464003,2025-02-25T16:00:00,2025-02-27T20:00:00,113.89970486104198,110.54942157788336,-5352.132594176028
oos,XLK,long,1592.4656307774442,2025-02-28T15:00:00,2025-03-03T20:00:00,111.06809506388755,108.56903190389171,-3979.672191435451
oos,XLK,long,1613.4766137631434,2025-03-04T15:00:00,2025-03-05T18:00:00,107.27855241706577,109.46740416195004,3531.6611013654274
oos,XLK,long,1647.113448418009,2025-03-06T18:00:00,2025-03-07T20:00:00,107.12468755510837,108.45487410307499,2190.9681520605454
oos,XLK,long,1713.870712401486,2025-03-10T14:00:00,2025-03-12T15:00:00,104.16651150068341,105.26093737314581,1875.7044497077427
oos,XLK,long,1720.0765960535377,2025-03-21T15:00:00,2025-03-21T19:00:00,104.82664139199998,106.23127867959167,2416.0837243305764
oos,XLK,long,1735.1566676307293,2025-03-27T15:00:00,2025-03-28T15:00:00,105.23841186555711,102.81708067805596,-4201.388954534857
oos,XLK,long,1741.5791236518203,2025-03-28T16:00:00,2025-04-01T15:00:00,102.55854018165813,103.1974335238093,1112.6833069306065
oos,XLK,long,1838.6601528771084,2025-04-03T14:00:00,2025-04-04T14:00:00,97.71836377321817,92.03544478501176,-10448.95669564382
oos,XLK,long,1839.1207217198537,2025-04-04T15:00:00,2025-04-07T15:00:00,92.29647124772112,89.96463484750669,-4288.528643294984
oos,XLK,long,1705.10169276812,2025-04-16T16:00:00,2025-04-18T14:00:00,97.1615073193785,192.865,163184.18737354912
oos,XLK,long,3017.313990642084,2025-05-06T15:00:00,2025-05-07T19:00:00,106.28500368263038,107.28436213993088,3015.378254879295
oos,XLK,long,2791.6383452155924,2025-05-20T14:00:00,2025-05-21T15:00:00,115.90320734192147,116.41531640210768,1429.6232893481297
oos,XLK,long,2828.717199288919,2025-05-21T17:00:00,2025-05-23T14:00:00,114.86407342372003,112.50986332670207,-6659.3945921743225
oos,XLK,long,2830.4258749239093,2025-05-23T15:00:00,2025-05-26T14:00:00,112.55958265293245,227.015,323957.57478435483
oos,XLK,long,5473.709381114796,2025-05-30T15:00:00,2025-06-02T14:00:00,114.42902931924903,115.11515602122843,3755.6581652580207
oos,XLK,long,5296.393324119125,2025-06-13T18:00:00,2025-06-16T14:00:00,118.93360027569216,120.90248559439948,10427.991057957617
oos,XLK,long,5024.334456768986,2025-07-11T19:00:00,2025-07-15T14:00:00,127.34536753553286,128.50572382326231,5830.018078567655
oos,XLK,long,5002.678845968998,2025-07-22T14:00:00,2025-07-24T14:00:00,129.00373081381028,129.98231455006544,4895.540156372996
oos,XLK,long,4968.52942137424,2025-07-31T17:00:00,2025-08-01T16:00:00,130.8264363989808,128.00771683278563,-14004.89109524394
oos,XLK,long,4981.752245543661,2025-08-01T17:00:00,2025-08-04T16:00:00,127.8085140365939,130.53261227451372,13570.782513838587
oos,XLK,long,4917.734818147918,2025-08-15T14:00:00,2025-08-20T14:00:00,132.09386418973185,127.60682120551657,-22066.087514001818
oos,XLK,long,4899.4206006858485,2025-08-20T15:00:00,2025-08-22T14:00:00,128.30901106209265,131.19496157188897,14139.4853802559
oos,XLK,long,4761.018301055504,2025-09-17T15:00:00,2025-09-18T14:00:00,134.86029302179804,137.35530804415134,11878.81218283247
oos,XLK,long,4741.739629126997,2025-09-25T17:00:00,2025-09-26T16:00:00,137.78850081156165,138.92290112762876,5379.03093398963
oos,XLK,long,4650.910423308643,2025-10-10T15:00:00,2025-10-14T18:00:00,141.5781458235521,141.4983638233709,-371.0589362350754
oos,XLK,long,4666.6645149086635,2025-10-22T17:00:00,2025-10-23T14:00:00,141.02465819678207,143.77464401800725,12833.261248413512
oos,XLK,long,4487.576171875898,2025-10-31T16:00:00,2025-11-03T17:00:00,149.36935678572277,150.84532379045584,6623.51436091514
oos,XLK,long,4570.362573214479,2025-11-04T15:00:00,2025-11-06T15:00:00,148.04048784406075,144.29572020714755,-17114.945853132896
oos,XLK,long,4589.297520734235,2025-11-06T16:00:00,2025-11-07T16:00:00,143.88683745585215,140.67561194575663,-14737.269271999885
