regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
+1 long,2010-01-29,2010-05-20,77,1.0,0.9771467748611734,-0.022853225138826594,1.0,0.9771467748611734,0.0,-0.022853225138826594
-1 short/cash,2010-05-20,2010-09-20,84,0.9771467748611734,0.9756810546988817,-0.0014999999999999458,0.9771467748611734,0.9756810546988817,0.0,-0.0014999999999999458
+1 long,2010-09-20,2011-08-02,219,0.9756810546988817,1.2740080149169482,0.3057627887528649,0.9756810546988817,1.2290394426469309,0.04503612645970678,0.259673370439935
-1 short/cash,2011-08-02,2011-10-27,61,1.2740080149169482,1.2720970028945728,-0.0014999999999999458,1.2290394426469309,1.2271958834829604,0.0,-0.0015000000000000568
+1 long,2011-10-27,2011-11-01,3,1.2720970028945728,1.082019892999095,-0.14942029535717005,1.2271958834829604,1.0438279121118332,0.0,-0.14942029535717005
-1 short/cash,2011-11-01,2011-12-07,25,1.082019892999095,1.0803968631595964,-0.0014999999999999458,1.0438279121118332,1.0422621702436654,0.0,-0.0015000000000000568
+1 long,2011-12-07,2011-12-19,8,1.0803968631595964,0.9347751276551053,-0.1347854112410356,1.0422621702436654,0.9017804350063986,0.0,-0.1347854112410357
-1 short/cash,2011-12-19,2011-12-22,3,0.9347751276551053,0.9333729649636227,-0.0014999999999999458,0.9017804350063986,0.900427764353889,0.0,-0.0014999999999999458
+1 long,2011-12-22,2012-06-01,110,0.9333729649636227,0.982316223501874,0.05243697897352195,0.900427764353889,0.9403585230915192,0.00729589685425096,0.04434643212749312
-1 short/cash,2012-06-01,2012-06-15,10,0.982316223501874,0.9808427491666212,-0.0014999999999999458,0.9403585230915192,0.938947985306882,0.0,-0.0015000000000000568
+1 long,2012-06-15,2014-10-13,584,0.9808427491666212,2.6933806462393552,1.7459861925143474,0.938947985306882,2.332218407169922,0.2464895302673422,1.483863263637196
-1 short/cash,2014-10-13,2014-10-24,9,2.6933806462393552,2.689340575269996,-0.0015000000000000568,2.332218407169922,2.328720079559167,0.0,-0.0015000000000000568
+1 long,2014-10-24,2015-08-21,207,2.689340575269996,2.7088779253100075,0.007264736277609485,2.328720079559167,2.3425760241972804,0.0030661918920944498,0.005950025835967487
-1 short/cash,2015-08-21,2015-10-28,47,2.7088779253100075,2.7048146084220424,-0.0015000000000000568,2.3425760241972804,2.3390621601609847,0.0,-0.0014999999999999458
+1 long,2015-10-28,2016-01-06,47,2.7048146084220424,2.3303848886809115,-0.13843082574874466,2.3390621601609847,2.015263853852256,0.0,-0.1384308257487451
-1 short/cash,2016-01-06,2016-03-11,45,2.3303848886809115,2.32688931134789,-0.0015000000000000568,2.015263853852256,2.0122409580714775,0.0,-0.0015000000000000568
+1 long,2016-03-11,2018-10-24,661,2.32688931134789,5.008744834143183,1.1525496763925496,2.0122409580714775,3.983114719147664,0.3488571897575705,0.9794422249336694
-1 short/cash,2018-10-24,2019-02-20,79,5.008744834143183,5.001231716891969,-0.0014999999999999458,3.983114719147664,3.9771400470689424,0.0,-0.0015000000000000568
+1 long,2019-02-20,2020-02-27,257,5.001231716891969,5.730073686016227,0.14573249359003904,3.9771400470689424,4.468903946512092,0.08796658685329517,0.1236476195515337
-1 short/cash,2020-02-27,2020-06-02,66,5.730073686016227,5.721478575487202,-0.0015000000000000568,4.468903946512092,4.462200590592324,0.0,-0.0015000000000000568
+1 long,2020-06-02,2022-01-21,414,5.721478575487202,15.238448130494051,1.6633758965350052,4.462200590592324,10.770165967170625,1.1160255696717176,1.4136445120547498
-1 short/cash,2022-01-21,2022-03-29,46,15.238448130494051,15.21559045829831,-0.0014999999999999458,10.770165967170625,10.754010718219869,0.0,-0.0015000000000000568
+1 long,2022-03-29,2022-04-12,10,15.21559045829831,12.953080062654575,-0.14869685155135093,10.754010718219869,9.15492318287109,0.0,-0.14869685155135104
-1 short/cash,2022-04-12,2022-08-12,84,12.953080062654575,12.933650442560593,-0.0015000000000000568,9.15492318287109,9.141190798096785,0.0,-0.0014999999999999458
+1 long,2022-08-12,2022-08-26,10,12.933650442560593,10.928843413447158,-0.1550070521866157,9.141190798096785,7.724241759008386,0.0,-0.1550070521866156
-1 short/cash,2022-08-26,2022-11-22,61,10.928843413447158,10.912450148326988,-0.0014999999999999458,7.724241759008386,7.712655396369874,0.0,-0.0014999999999999458
+1 long,2022-11-22,2022-12-19,18,10.912450148326988,9.3222985926056,-0.14571902131119263,7.712655396369874,6.588774800300366,0.0,-0.14571902131119274
-1 short/cash,2022-12-19,2023-01-11,15,9.3222985926056,9.308315144716692,-0.0014999999999999458,6.588774800300366,6.578891638099916,0.0,-0.0015000000000000568
+1 long,2023-01-11,2023-10-25,198,9.308315144716692,9.847309152046815,0.057904572304478874,6.578891638099916,6.901217108041767,0.058710502353353705,0.048993886458805314
-1 short/cash,2023-10-25,2023-11-10,12,9.847309152046815,9.832538188318745,-0.0014999999999999458,6.901217108041767,6.890865282379704,0.0,-0.0014999999999999458
+1 long,2023-11-10,2025-03-10,330,9.832538188318745,16.908822453982193,0.7196803236493114,6.890865282379704,11.104651970840969,0.746553298132758,0.611503275101914
-1 short/cash,2025-03-10,2025-05-15,47,16.908822453982193,16.88345922030122,-0.0015000000000000568,11.104651970840969,11.087994992884708,0.0,-0.0014999999999999458
+1 long,2025-05-15,2026-03-20,212,16.88345922030122,20.412946089238684,0.20904998335255232,11.087994992884708,13.05575358738569,0.35071264313946937,0.17746748584967031
-1 short/cash,2026-03-20,2026-04-13,15,20.412946089238684,20.382326670104824,-0.0015000000000000568,13.05575358738569,13.036169957004612,0.0,-0.0014999999999999458
+1 long,2026-04-13,2026-04-20,5,20.382326670104824,22.409218821525652,0.09944361035061378,13.036169957004612,14.332533762673355,0.0,0.09944361035061378
