asset,entry_date,entry_price,exit_date,exit_price,hold_days,direction,notional,gross_pnl_pct,gross_pnl_brl,tax_brl,net_pnl_brl,cumulative_equity_brl
QQQ,2004-04-05T00:00:00,31.6429764299,2004-04-19T00:00:00,30.8656322826,14,long,100000.0,-0.024566088118230026,-2456.6088118230027,0.0,-2456.6088118230027,113359.43830616165
QQQ,2004-05-27T00:00:00,30.7726889607,2004-07-07T00:00:00,30.5023083877,41,long,100000.0,-0.008786381110383362,-878.6381110383362,0.0,-878.6381110383362,112480.80019512332
QQQ,2004-09-02T00:00:00,29.3869885242,2004-09-24T00:00:00,29.40388731,22,long,100000.0,0.0005750431278824713,57.504312788247134,8.62564691823707,48.87866587001007,112529.67886099333
QQQ,2004-10-01T00:00:00,30.5023083877,2005-01-03T00:00:00,33.6943286316,94,long,100000.0,0.10464848113551879,10464.84811355188,1569.727217032782,8895.120896519098,121424.79975751243
QQQ,2005-05-13T00:00:00,30.9142628828,2005-06-23T00:00:00,31.9245377685,41,long,100000.0,0.03267989566919591,3267.9895669195907,490.19843503793857,2777.7911318816523,124202.59088939408
QQQ,2005-07-12T00:00:00,32.7015190301,2005-08-05T00:00:00,33.7090331934,24,long,100000.0,0.030809399476906214,3080.9399476906215,462.1409921535932,2618.798955537028,126821.38984493111
QQQ,2005-09-12T00:00:00,33.9224895839,2005-09-20T00:00:00,33.2394291342,8,long,100000.0,-0.020135917442338586,-2013.5917442338587,0.0,-2013.5917442338587,124807.79810069725
QQQ,2005-11-02T00:00:00,33.5954743936,2005-12-16T00:00:00,35.5883886382,44,long,100000.0,0.05932091391987176,5932.0913919871755,889.8137087980763,5042.277683189099,129850.07578388635
QQQ,2006-01-06T00:00:00,36.5298804011,2006-01-19T00:00:00,36.3929361447,13,long,100000.0,-0.003748828490439731,-374.8828490439731,0.0,-374.8828490439731,129475.19293484237
QQQ,2006-04-05T00:00:00,36.4955710537,2006-04-13T00:00:00,36.0587547843,8,long,100000.0,-0.011969021357612443,-1196.9021357612444,0.0,-1196.9021357612444,128278.29079908112
QQQ,2006-08-15T00:00:00,32.3117885043,2006-12-21T00:00:00,37.2472993475,128,long,100000.0,0.1527464455439596,15274.644554395962,2291.196683159394,12983.447871236567,141261.7386703177
QQQ,2007-01-11T00:00:00,38.7069676022,2007-03-02T00:00:00,36.4745338008,50,long,100000.0,-0.05767524401144546,-5767.524401144547,0.0,-5767.524401144547,135494.21426917316
QQQ,2007-04-05T00:00:00,38.2843322274,2007-07-26T00:00:00,42.1143954202,112,long,100000.0,0.10004257538175972,10004.25753817597,1500.6386307263956,8503.618907449574,143997.83317662272
QQQ,2007-09-04T00:00:00,42.7162753057,2007-11-07T00:00:00,45.895528406,64,long,100000.0,0.07442720783934455,7442.720783934455,1116.408117590168,6326.312666344286,150324.145842967
QQQ,2008-03-24T00:00:00,38.419257981,2008-06-10T00:00:00,41.8320988248,78,long,100000.0,0.08883151375510158,8883.151375510159,1332.4727063265238,7550.678669183635,157874.82451215063
QQQ,2008-08-06T00:00:00,40.2152086965,2008-08-28T00:00:00,40.6291761032,22,long,100000.0,0.010293802273268603,1029.3802273268604,154.40703409902906,874.9731932278314,158749.79770537847
QQQ,2009-01-02T00:00:00,26.8177536157,2009-01-13T00:00:00,25.5213749362,11,long,100000.0,-0.04834031582500092,-4834.031582500092,0.0,-4834.031582500092,153915.76612287838
QQQ,2009-02-06T00:00:00,27.1115994497,2009-02-18T00:00:00,25.2707417249,12,long,100000.0,-0.06789926681438828,-6789.9266814388275,0.0,-6789.9266814388275,147125.83944143954
