base_rank,base_cfg_id,combo,stop_loss_pct,reentry_mode,reentry_param,risk_indicator,risk_lambda,cagr,sharpe,max_drawdown,calmar,sortino,volatility,n_switches,n_stops,mean_position,delta_cagr,delta_mdd,effectiveness
4,EMA_N150_th5_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.15459589150970054,0.6437651676714625,0.5230301192477507,0.2955774167117727,0.8701964257249674,0.28900869616647096,38,17,0.8300496355745889,-0.04789439211927515,0.01930605251559514,0.4030963054613109
4,EMA_N150_th5_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.17013732878248988,0.6708593599539246,0.48281708174900023,0.35238465086232873,0.9097391674017741,0.30392991835933525,21,7,0.8315855901751108,-0.032352954846485815,0.05951909001434558,1.8396801867638546
4,EMA_N150_th5_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.18090974389654613,0.684404221288303,0.4376529619616739,0.41336346288086756,0.9263215085619497,0.3177665992671069,17,7,0.893127527299754,-0.02158053973242957,0.1046832098016719,4.850815183475788
5,SMA_N150_th2_bL3_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.15161062981217555,0.6322326261657772,0.5487088203724866,0.27630434245481217,0.8601640511786006,0.29080314704645027,48,16,0.8516675825266397,-0.052008300547255804,0.03339977973845354,0.6422009445993302
5,SMA_N150_th2_bL3_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.16551119923206037,0.6633657234619725,0.46056182433755666,0.35936803809156637,0.9032835436926322,0.2990416059612472,46,16,0.8707654249924043,-0.03810773112737098,0.12154677577338346,3.1895568740927263
5,SMA_N150_th2_bL3_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.15664905874785573,0.638307496309676,0.567405492262802,0.2760795601803965,0.8669131839534068,0.2984709393321571,36,5,0.8632961698858875,-0.04696987161157562,0.014703107848138108,0.31303274511217866
5,SMA_N150_th2_bL3_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.15365701445272473,0.6198940878133199,0.5001720551528585,0.3072083153581328,0.8424344447063021,0.30793299554094505,36,6,0.870623312588784,-0.04996191590670662,0.08193654495808167,1.6399800422201771
6,SMA_N150_th2_bL1_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.077259942643509,0.7781844251539669,0.24128520872573092,0.320201735744732,1.068286521572999,0.10237817512613658,36,1,0.8939336724718179,-0.012694764128982294,-0.0006355078016349325,-0.0500606230393884
6,SMA_N150_th2_bL1_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.08053436117749224,0.780187447888546,0.1872594403229531,0.4300683641828702,1.0710251990659445,0.10657140159694148,34,0,0.9207568041343195,-0.009420345594999047,0.05339026060114288,5.6675479750430835
6,SMA_N150_th2_bL1_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.07967178166019528,0.7971705017066324,0.2122765144721337,0.375320754904585,1.0961042207809033,0.10279951191946918,34,0,0.8990766766824579,-0.010282925112296004,0.028373186451962296,2.7592524638766958
6,SMA_N150_th2_bL1_sL0,sl30_rec10_cape05,0.3,recovery_trigger,0.1,cape,0.5,0.08053436117749224,0.780187447888546,0.1872594403229531,0.4300683641828702,1.0710251990659445,0.10657140159694148,34,0,0.9207568041343195,-0.009420345594999047,0.05339026060114288,5.6675479750430835
7,SMA_N200_th2_bL2_sL0,sl20_cool21_composite05,0.2,time_cooldown,21.0,composite,0.5,0.1341467146137194,0.7219396239911389,0.2739376199007875,0.4896980365906062,0.989921944775943,0.2031069841499852,28,6,0.8878256007501366,-0.0031246469873380533,0.14736164033167148,47.16105240970331
7,SMA_N200_th2_bL2_sL0,sl20_cool21_cape05,0.2,time_cooldown,21.0,cape,0.5,0.13757938901028144,0.7203331444539876,0.29819751557875523,0.46137000418417684,0.9830550973321104,0.20971346844339442,28,6,0.902932121660078,0.00030802740922397653,0.12310174465370377,123.10174465370376
7,SMA_N200_th2_bL2_sL0,sl30_rec10_composite05,0.3,recovery_trigger,0.1,composite,0.5,0.1166232937956555,0.6403335151641276,0.37419599588383634,0.31166366043066773,0.8687586987943259,0.20547421324359505,28,2,0.8824745993991088,-0.02064806780540196,0.047103264348622664,2.2812432036037524
