regime,entry_date,exit_date,bars_held,pure_entry_equity,pure_exit_equity,pure_net_pnl_pct,tax15_entry_equity,tax15_exit_equity,tax15_tax_paid,tax15_net_pnl_pct
-1 short/cash,2010-07-07,2010-07-22,11,1.0,0.9985,-0.0014999999999999458,1.0,0.9985,0.0,-0.0014999999999999458
+1 long,2010-07-22,2010-07-29,5,0.9985,0.9994631665203341,0.0009646134404948103,0.9985,0.999094029042284,0.00036969201607421344,0.0005949214244205248
-1 short/cash,2010-07-29,2010-07-30,1,0.9994631665203341,0.9979639717705535,-0.0015000000000000568,0.999094029042284,0.9975953879987205,0.0,-0.0015000000000000568
+1 long,2010-07-30,2010-08-11,8,0.9979639717705535,0.9668920481252279,-0.031135316027690707,0.9975953879987205,0.9665349403256139,0.0,-0.031135316027690374
-1 short/cash,2010-08-11,2010-09-03,17,0.9668920481252279,0.96544171005304,-0.0015000000000000568,0.9665349403256139,0.9650851379151255,0.0,-0.0014999999999999458
+1 long,2010-09-03,2011-03-16,133,0.96544171005304,1.5278590867669692,0.582549283770877,0.9650851379151255,1.442746201248913,0.08467560594550534,0.49494189120524545
-1 short/cash,2011-03-16,2011-03-21,3,1.5278590867669692,1.5255672981368187,-0.0015000000000000568,1.442746201248913,1.4405820819470396,0.0,-0.0014999999999999458
+1 long,2011-03-21,2011-06-03,52,1.5255672981368187,1.576229897649955,0.03320902301393769,1.4405820819470396,1.4809222259645196,0.007511446665362875,0.028002669561846716
-1 short/cash,2011-06-03,2011-06-28,17,1.576229897649955,1.57386555280348,-0.0015000000000000568,1.4809222259645196,1.4787008426255728,0.0,-0.0015000000000000568
+1 long,2011-06-28,2011-08-02,24,1.57386555280348,1.5723082023233472,-0.0009895066814052944,1.4787008426255728,1.4771244282269411,0.00011340013525700242,-0.0010660806791944477
-1 short/cash,2011-08-02,2011-09-14,30,1.5723082023233472,1.569949740019862,-0.0015000000000000568,1.4771244282269411,1.4749087415846007,0.0,-0.0014999999999999458
+1 long,2011-09-14,2011-09-22,6,1.569949740019862,1.4240206493717433,-0.09295144100999853,1.4749087415846007,1.3378138486960687,0.0,-0.09295144100999841
-1 short/cash,2011-09-22,2011-09-27,3,1.4240206493717433,1.4218846183976857,-0.0015000000000000568,1.3378138486960687,1.3358071279230246,0.0,-0.0014999999999999458
+1 long,2011-09-27,2011-09-28,1,1.4218846183976857,1.352875058712127,-0.048533867511222684,1.3358071279230246,1.2709752417558617,0.0,-0.04853386751122257
-1 short/cash,2011-09-28,2011-10-10,8,1.352875058712127,1.3508457461240588,-0.0014999999999999458,1.2709752417558617,1.269068778893228,0.0,-0.0014999999999999458
+1 long,2011-10-10,2011-11-17,28,1.3508457461240588,1.3121948030582091,-0.028612403138366993,1.269068778893228,1.23275767138122,0.0,-0.02861240313836677
-1 short/cash,2011-11-17,2011-11-30,8,1.3121948030582091,1.3102265108536217,-0.0015000000000000568,1.23275767138122,1.2309085348741482,0.0,-0.0015000000000000568
+1 long,2011-11-30,2011-12-13,9,1.3102265108536217,1.262078430642263,-0.036747905657923186,1.2309085348741482,1.1856752241610606,0.0,-0.036747905657923075
-1 short/cash,2011-12-13,2011-12-20,5,1.262078430642263,1.2601853129962997,-0.0014999999999999458,1.1856752241610606,1.183896711324819,0.0,-0.0014999999999999458
+1 long,2011-12-20,2011-12-21,1,1.2601853129962997,1.2059043886204668,-0.04307376368858873,1.183896711324819,1.1329018241495163,0.0,-0.04307376368858884
-1 short/cash,2011-12-21,2011-12-23,2,1.2059043886204668,1.2040955320375362,-0.0014999999999999458,1.1329018241495163,1.131202471413292,0.0,-0.0015000000000000568
+1 long,2011-12-23,2011-12-28,2,1.2040955320375362,1.1726419171498277,-0.02612219217729639,1.131202471413292,1.1016529830636013,0.0,-0.0261221921772965
-1 short/cash,2011-12-28,2011-12-29,1,1.1726419171498277,1.170882954274103,-0.0014999999999999458,1.1016529830636013,1.100000503589006,0.0,-0.0014999999999999458
+1 long,2011-12-29,2012-05-15,94,1.170882954274103,1.6659414178977205,0.4228078150907342,1.100000503589006,1.4950784915686968,0.07011599553478588,0.3591616428271238
-1 short/cash,2012-05-15,2012-06-15,22,1.6659414178977205,1.663442505770874,-0.0015000000000000568,1.4950784915686968,1.4928358738313436,0.0,-0.0015000000000000568
+1 long,2012-06-15,2012-06-21,4,1.663442505770874,1.633792923956517,-0.01782422999983202,1.4928358738313436,1.4662272238641736,0.0,-0.01782422999983202
-1 short/cash,2012-06-21,2012-06-22,1,1.633792923956517,1.6313422345705821,-0.0015000000000000568,1.4662272238641736,1.4640278830283773,0.0,-0.0015000000000000568
+1 long,2012-06-22,2012-06-25,1,1.6313422345705821,1.532285844125115,-0.06072079073680192,1.4640278830283773,1.375130952310168,0.0,-0.06072079073680192
-1 short/cash,2012-06-25,2012-06-29,4,1.532285844125115,1.5299874153589275,-0.0014999999999999458,1.375130952310168,1.3730682558817027,0.0,-0.0015000000000000568
+1 long,2012-06-29,2012-07-11,7,1.5299874153589275,1.447946858669407,-0.0536217199343918,1.3730682558817027,1.2994419744140107,0.0,-0.053621719934391465
-1 short/cash,2012-07-11,2012-07-13,2,1.447946858669407,1.445774938381403,-0.0015000000000000568,1.2994419744140107,1.2974928114523896,0.0,-0.0015000000000000568
+1 long,2012-07-13,2012-07-24,7,1.445774938381403,1.414445519630134,-0.021669637451554813,1.2974928114523896,1.2693766126322177,0.0,-0.021669637451554813
-1 short/cash,2012-07-24,2012-07-26,2,1.414445519630134,1.4123238513506888,-0.0014999999999999458,1.2693766126322177,1.2674725477132693,0.0,-0.0015000000000000568
+1 long,2012-07-26,2012-10-19,60,1.4123238513506888,1.5609616624426093,0.10524343333136321,1.2674725477132693,1.3805715545784385,0.02032464267343469,0.08923191833165811
-1 short/cash,2012-10-19,2012-11-29,26,1.5609616624426093,1.5586202199489454,-0.0014999999999999458,1.3805715545784385,1.3785006972465708,0.0,-0.0015000000000000568
+1 long,2012-11-29,2012-12-04,3,1.5586202199489454,1.5330760879551262,-0.016388939182795936,1.3785006972465708,1.3559085331559546,0.0,-0.01638893918279616
-1 short/cash,2012-12-04,2012-12-11,5,1.5330760879551262,1.5307764738231935,-0.0015000000000000568,1.3559085331559546,1.3538746703562208,0.0,-0.0014999999999999458
+1 long,2012-12-11,2012-12-13,2,1.5307764738231935,1.4838216286527164,-0.030673874320268912,1.3538746703562208,1.3123460888723186,0.0,-0.030673874320268912
-1 short/cash,2012-12-13,2012-12-18,3,1.4838216286527164,1.4815958962097373,-0.0015000000000000568,1.3123460888723186,1.31037756973901,0.0,-0.0015000000000000568
+1 long,2012-12-18,2012-12-21,3,1.4815958962097373,1.413835083260244,-0.04573501662824597,1.31037756973901,1.2504474297977155,0.0,-0.045735016628246306
-1 short/cash,2012-12-21,2013-01-02,6,1.413835083260244,1.4117143306353537,-0.0014999999999999458,1.2504474297977155,1.248571758653019,0.0,-0.0014999999999999458
+1 long,2013-01-02,2013-04-18,73,1.4117143306353537,1.393159789522282,-0.013143268939347696,1.248571758653019,1.2321614442389683,0.0,-0.013143268939347474
-1 short/cash,2013-04-18,2013-04-19,1,1.393159789522282,1.3910700498379986,-0.0014999999999999458,1.2321614442389683,1.23031320207261,0.0,-0.0014999999999999458
+1 long,2013-04-19,2013-06-24,45,1.3910700498379986,1.4876857656149471,0.06945424192563143,1.23031320207261,1.3026692817660352,0.013114062180895013,0.058811105636786376
-1 short/cash,2013-06-24,2013-06-25,1,1.4876857656149471,1.4854542369665247,-0.0015000000000000568,1.3026692817660352,1.3007152778433861,0.0,-0.0015000000000000568
+1 long,2013-06-25,2014-04-07,197,1.4854542369665247,2.6499312519313896,0.7839198179156743,1.3007152778433861,2.1671306281079237,0.15347134051335284,0.6661068452283214
-1 short/cash,2014-04-07,2014-04-08,1,2.6499312519313896,2.6459563550534924,-0.0015000000000000568,2.1671306281079237,2.1638799321657616,0.0,-0.0015000000000000568
+1 long,2014-04-08,2014-04-10,2,2.6459563550534924,2.5209941482879135,-0.04722761451711577,2.1638799321657616,2.061685044868114,0.0,-0.04722761451711599
-1 short/cash,2014-04-10,2014-04-17,5,2.5209941482879135,2.517212657065482,-0.0014999999999999458,2.061685044868114,2.0585925173008115,0.0,-0.0015000000000000568
+1 long,2014-04-17,2014-04-25,5,2.517212657065482,2.5099603516492914,-0.0028810857103527265,2.0585925173008115,2.052661535815777,0.0,-0.0028810857103527265
-1 short/cash,2014-04-25,2014-04-28,1,2.5099603516492914,2.5061954111218174,-0.0015000000000000568,2.052661535815777,2.0495825435120536,0.0,-0.0014999999999999458
+1 long,2014-04-28,2014-10-10,116,2.5061954111218174,3.2157930934260794,0.2831374118535448,2.0495825435120536,2.5423878596774383,0.08763964004488842,0.24044180007551197
-1 short/cash,2014-10-10,2014-10-21,7,3.2157930934260794,3.21096940378594,-0.0015000000000000568,2.5423878596774383,2.538574277887922,0.0,-0.0015000000000000568
+1 long,2014-10-21,2015-01-15,59,3.21096940378594,3.470690863695678,0.0808856850530899,2.538574277887922,2.7125372702717483,0.03141845482352783,0.06852783229512682
-1 short/cash,2015-01-15,2015-01-16,1,3.470690863695678,3.465484827400134,-0.0015000000000000568,2.7125372702717483,2.708468464366341,0.0,-0.0014999999999999458
+1 long,2015-01-16,2015-06-29,112,3.465484827400134,4.026076653488728,0.16176432851652645,2.708468464366341,3.080272604041305,0.06642908640104518,0.13727467923904713
-1 short/cash,2015-06-29,2015-07-01,2,4.026076653488728,4.020037538508495,-0.0014999999999999458,3.080272604041305,3.075652195135243,0.0,-0.0015000000000000568
